id_pedido,timestamp,id_produto,nome_produto,categoria,preco,quantidade
P3456,2024-05-28 08:24:09,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P3457,2024-05-28 09:07:02,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3458,2024-05-28 09:10:50,PROD05,Jogo Aventura,Games,199.9,1
P3459,2024-05-28 09:13:48,PROD10,SSD 1TB,Componentes,600.0,2
P3460,2024-05-28 09:17:12,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3460,2024-05-28 09:19:30,PROD05,Jogo Aventura,Games,199.9,3
P3461,2024-05-28 09:22:11,PROD09,Webcam Full HD,Acessórios,300.0,1
P3462,2024-05-28 09:32:38,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3463,2024-05-28 09:35:50,PROD05,Jogo Aventura,Games,199.9,1
P3464,2024-05-28 09:39:38,PROD09,Webcam Full HD,Acessórios,300.0,2
P3465,2024-05-28 10:52:22,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3466,2024-05-28 10:54:15,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3467,2024-05-28 11:19:20,PROD03,Notebook Pro,Notebooks,7500.0,3
P3468,2024-05-28 11:32:14,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3469,2024-05-28 11:35:05,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3470,2024-05-28 11:45:02,PROD03,Notebook Pro,Notebooks,7500.0,1
P3471,2024-05-28 11:58:52,PROD05,Jogo Aventura,Games,199.9,1
P3472,2024-05-28 12:29:08,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3473,2024-05-28 12:43:09,PROD08,Cadeira Gamer,Móveis,1200.0,2
P3474,2024-05-28 12:43:29,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3475,2024-05-28 12:45:05,PROD10,SSD 1TB,Componentes,600.0,1
P3476,2024-05-28 12:53:32,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P3477,2024-05-28 13:14:16,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3478,2024-05-28 13:17:10,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3479,2024-05-28 13:22:23,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3479,2024-05-28 13:52:09,PROD10,SSD 1TB,Componentes,600.0,1
P3480,2024-05-28 13:53:29,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3481,2024-05-28 13:56:26,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3482,2024-05-28 13:57:42,PROD01,Smartphone X,Smartphones,3500.0,1
P3483,2024-05-28 14:03:15,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3484,2024-05-28 14:04:03,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3485,2024-05-28 14:13:36,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P3485,2024-05-28 14:14:48,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P3486,2024-05-28 14:27:09,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3486,2024-05-28 14:49:59,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3487,2024-05-28 15:18:31,PROD10,SSD 1TB,Componentes,600.0,1
P3488,2024-05-28 15:19:29,PROD09,Webcam Full HD,Acessórios,300.0,1
P3488,2024-05-28 15:25:05,PROD03,Notebook Pro,Notebooks,7500.0,1
P3489,2024-05-28 15:26:23,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3490,2024-05-28 15:29:55,PROD09,Webcam Full HD,Acessórios,300.0,3
P3491,2024-05-28 15:49:50,PROD10,SSD 1TB,Componentes,600.0,1
P3491,2024-05-28 15:54:03,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3492,2024-05-28 15:59:08,PROD10,SSD 1TB,Componentes,600.0,1
P3492,2024-05-28 15:59:47,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3493,2024-05-28 16:22:17,PROD10,SSD 1TB,Componentes,600.0,2
P3494,2024-05-28 16:35:35,PROD01,Smartphone X,Smartphones,3500.0,1
P3494,2024-05-28 16:46:04,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3495,2024-05-28 17:34:50,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3496,2024-05-28 17:39:57,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3497,2024-05-28 17:46:18,PROD05,Jogo Aventura,Games,199.9,1
P3498,2024-05-28 18:01:56,PROD03,Notebook Pro,Notebooks,7500.0,1
P3499,2024-05-28 18:19:37,PROD05,Jogo Aventura,Games,199.9,1
P3500,2024-05-28 18:48:02,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3501,2024-05-28 19:04:14,PROD09,Webcam Full HD,Acessórios,300.0,1
P3502,2024-05-28 19:16:34,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3503,2024-05-28 19:27:25,PROD01,Smartphone X,Smartphones,3500.0,1
P3504,2024-05-28 19:33:23,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3505,2024-05-28 19:34:30,PROD09,Webcam Full HD,Acessórios,300.0,2
P3506,2024-05-28 19:36:52,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3507,2024-05-28 19:47:24,PROD03,Notebook Pro,Notebooks,7500.0,1
P3508,2024-05-28 19:47:43,PROD05,Jogo Aventura,Games,199.9,2
P3509,2024-05-28 19:55:34,PROD05,Jogo Aventura,Games,199.9,1
P3509,2024-05-28 20:00:41,PROD09,Webcam Full HD,Acessórios,300.0,1
P3510,2024-05-28 20:15:33,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3510,2024-05-28 20:37:19,PROD03,Notebook Pro,Notebooks,7500.0,1
P3511,2024-05-28 20:40:34,PROD01,Smartphone X,Smartphones,3500.0,1
P3512,2024-05-28 20:43:09,PROD01,Smartphone X,Smartphones,3500.0,1
P3513,2024-05-28 20:45:09,PROD03,Notebook Pro,Notebooks,7500.0,1
P3513,2024-05-28 21:00:00,PROD03,Notebook Pro,Notebooks,7500.0,1
P3514,2024-05-28 21:25:34,PROD03,Notebook Pro,Notebooks,7500.0,1
P3515,2024-05-28 21:32:20,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3516,2024-05-28 21:42:54,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3517,2024-05-28 21:43:36,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3517,2024-05-28 21:55:45,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3518,2024-05-28 22:12:02,PROD10,SSD 1TB,Componentes,600.0,1
P3519,2024-05-28 22:15:07,PROD03,Notebook Pro,Notebooks,7500.0,3
P3519,2024-05-28 22:19:56,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3520,2024-05-28 22:23:07,PROD05,Jogo Aventura,Games,199.9,1
P3521,2024-05-28 22:26:39,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3522,2024-05-28 22:36:20,PROD01,Smartphone X,Smartphones,3500.0,1
P3522,2024-05-28 22:36:53,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3523,2024-05-28 22:39:42,PROD09,Webcam Full HD,Acessórios,300.0,1
P3524,2024-05-28 22:44:47,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3525,2024-05-28 22:46:24,PROD03,Notebook Pro,Notebooks,7500.0,1
P3526,2024-05-28 22:47:21,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3527,2024-05-28 22:52:57,PROD09,Webcam Full HD,Acessórios,300.0,1
P3528,2024-05-28 23:14:47,PROD10,SSD 1TB,Componentes,600.0,1
P3529,2024-05-28 23:38:47,PROD10,SSD 1TB,Componentes,600.0,1
P3530,2024-05-28 23:39:49,PROD01,Smartphone X,Smartphones,3500.0,1
P3531,2024-05-28 23:54:12,PROD01,Smartphone X,Smartphones,3500.0,2
P3532,2024-05-29 00:06:23,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3532,2024-05-29 00:09:32,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3533,2024-05-29 00:16:24,PROD09,Webcam Full HD,Acessórios,300.0,1
P3534,2024-05-29 00:57:15,PROD03,Notebook Pro,Notebooks,7500.0,1
P3534,2024-05-29 01:29:49,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3535,2024-05-29 01:35:11,PROD01,Smartphone X,Smartphones,3500.0,2
P3536,2024-05-29 01:35:25,PROD09,Webcam Full HD,Acessórios,300.0,1
P3537,2024-05-29 02:04:28,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3538,2024-05-29 02:20:25,PROD10,SSD 1TB,Componentes,600.0,1
P3539,2024-05-29 02:48:31,PROD03,Notebook Pro,Notebooks,7500.0,1
P3540,2024-05-29 02:52:52,PROD05,Jogo Aventura,Games,199.9,1
P3541,2024-05-29 02:52:57,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3542,2024-05-29 03:10:35,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3543,2024-05-29 03:12:29,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3543,2024-05-29 03:13:58,PROD01,Smartphone X,Smartphones,3500.0,2
P3543,2024-05-29 03:18:36,PROD03,Notebook Pro,Notebooks,7500.0,1
P3544,2024-05-29 03:19:55,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3544,2024-05-29 03:50:59,PROD05,Jogo Aventura,Games,199.9,1
P3545,2024-05-29 04:01:26,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3546,2024-05-29 04:34:43,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3547,2024-05-29 04:43:26,PROD06,Mouse Gamer W,Acessórios,150.0,3
P3548,2024-05-29 04:47:58,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3548,2024-05-29 04:54:19,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3549,2024-05-29 05:36:51,PROD09,Webcam Full HD,Acessórios,300.0,1
P3550,2024-05-29 05:37:52,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3550,2024-05-29 05:44:16,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P3551,2024-05-29 05:50:40,PROD03,Notebook Pro,Notebooks,7500.0,1
P3551,2024-05-29 06:13:46,PROD09,Webcam Full HD,Acessórios,300.0,1
P3552,2024-05-29 06:33:47,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3553,2024-05-29 06:39:18,PROD09,Webcam Full HD,Acessórios,300.0,2
P3553,2024-05-29 06:43:47,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3554,2024-05-29 07:14:40,PROD05,Jogo Aventura,Games,199.9,1
P3555,2024-05-29 07:30:10,PROD05,Jogo Aventura,Games,199.9,1
P3556,2024-05-29 07:36:28,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3557,2024-05-29 07:44:35,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3558,2024-05-29 07:47:59,PROD05,Jogo Aventura,Games,199.9,1
P3559,2024-05-29 07:48:10,PROD10,SSD 1TB,Componentes,600.0,1
P3560,2024-05-29 08:00:11,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3561,2024-05-29 08:04:55,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3562,2024-05-29 08:39:38,PROD01,Smartphone X,Smartphones,3500.0,1
P3563,2024-05-29 08:45:34,PROD03,Notebook Pro,Notebooks,7500.0,1
P3563,2024-05-29 08:54:49,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3564,2024-05-29 09:06:24,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3565,2024-05-29 09:07:16,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3566,2024-05-29 09:14:42,PROD01,Smartphone X,Smartphones,3500.0,1
P3567,2024-05-29 09:19:08,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3568,2024-05-29 09:25:26,PROD03,Notebook Pro,Notebooks,7500.0,1
P3569,2024-05-29 09:26:16,PROD08,Cadeira Gamer,Móveis,1200.0,3
P3570,2024-05-29 09:33:24,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P3571,2024-05-29 10:06:04,PROD03,Notebook Pro,Notebooks,7500.0,1
P3571,2024-05-29 10:07:23,PROD01,Smartphone X,Smartphones,3500.0,1
P3572,2024-05-29 10:11:27,PROD01,Smartphone X,Smartphones,3500.0,1
P3573,2024-05-29 10:12:50,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3574,2024-05-29 10:18:37,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3575,2024-05-29 10:26:09,PROD05,Jogo Aventura,Games,199.9,1
P3576,2024-05-29 10:52:49,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3577,2024-05-29 10:52:49,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3578,2024-05-29 11:06:18,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3579,2024-05-29 11:11:34,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3580,2024-05-29 11:31:07,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3581,2024-05-29 11:31:56,PROD09,Webcam Full HD,Acessórios,300.0,2
P3582,2024-05-29 11:37:58,PROD10,SSD 1TB,Componentes,600.0,1
P3583,2024-05-29 11:40:14,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3584,2024-05-29 11:42:22,PROD10,SSD 1TB,Componentes,600.0,1
P3585,2024-05-29 11:47:34,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3586,2024-05-29 12:19:58,PROD01,Smartphone X,Smartphones,3500.0,1
P3587,2024-05-29 12:35:20,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3588,2024-05-29 13:08:27,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3588,2024-05-29 13:15:29,PROD05,Jogo Aventura,Games,199.9,1
P3589,2024-05-29 13:23:14,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3590,2024-05-29 13:32:42,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3591,2024-05-29 13:40:06,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3592,2024-05-29 13:54:34,PROD05,Jogo Aventura,Games,199.9,1
P3592,2024-05-29 14:02:23,PROD09,Webcam Full HD,Acessórios,300.0,1
P3593,2024-05-29 14:14:33,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3594,2024-05-29 14:14:54,PROD01,Smartphone X,Smartphones,3500.0,1
P3595,2024-05-29 14:24:37,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3596,2024-05-29 15:00:50,PROD09,Webcam Full HD,Acessórios,300.0,2
P3597,2024-05-29 15:01:55,PROD05,Jogo Aventura,Games,199.9,1
P3598,2024-05-29 15:16:07,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3598,2024-05-29 15:22:39,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3598,2024-05-29 15:28:40,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3599,2024-05-29 15:30:08,PROD03,Notebook Pro,Notebooks,7500.0,3
P3600,2024-05-29 15:32:14,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3600,2024-05-29 15:40:17,PROD10,SSD 1TB,Componentes,600.0,1
P3601,2024-05-29 15:57:42,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3602,2024-05-29 16:25:35,PROD10,SSD 1TB,Componentes,600.0,1
P3603,2024-05-29 16:26:51,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P3603,2024-05-29 16:28:57,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3604,2024-05-29 16:49:56,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3605,2024-05-29 17:16:22,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3606,2024-05-29 17:19:43,PROD09,Webcam Full HD,Acessórios,300.0,1
P3606,2024-05-29 17:24:57,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3606,2024-05-29 17:38:09,PROD05,Jogo Aventura,Games,199.9,1
P3607,2024-05-29 17:55:48,PROD09,Webcam Full HD,Acessórios,300.0,1
P3608,2024-05-29 17:58:09,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P3609,2024-05-29 18:01:27,PROD03,Notebook Pro,Notebooks,7500.0,1
P3610,2024-05-29 18:02:50,PROD10,SSD 1TB,Componentes,600.0,1
P3611,2024-05-29 18:04:50,PROD03,Notebook Pro,Notebooks,7500.0,1
P3612,2024-05-29 18:08:07,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3613,2024-05-29 18:12:06,PROD03,Notebook Pro,Notebooks,7500.0,1
P3614,2024-05-29 18:18:50,PROD09,Webcam Full HD,Acessórios,300.0,1
P3615,2024-05-29 18:21:22,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3616,2024-05-29 18:22:30,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3617,2024-05-29 18:26:33,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3618,2024-05-29 18:32:44,PROD01,Smartphone X,Smartphones,3500.0,1
P3619,2024-05-29 18:37:22,PROD09,Webcam Full HD,Acessórios,300.0,1
P3620,2024-05-29 18:39:24,PROD09,Webcam Full HD,Acessórios,300.0,1
P3621,2024-05-29 18:51:48,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3622,2024-05-29 19:01:17,PROD09,Webcam Full HD,Acessórios,300.0,1
P3623,2024-05-29 19:03:44,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3623,2024-05-29 19:08:38,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3623,2024-05-29 19:10:03,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3623,2024-05-29 19:32:09,PROD01,Smartphone X,Smartphones,3500.0,1
P3624,2024-05-29 19:34:19,PROD03,Notebook Pro,Notebooks,7500.0,1
P3625,2024-05-29 19:52:53,PROD09,Webcam Full HD,Acessórios,300.0,1
P3626,2024-05-29 19:54:31,PROD09,Webcam Full HD,Acessórios,300.0,1
P3627,2024-05-29 20:17:30,PROD03,Notebook Pro,Notebooks,7500.0,3
P3628,2024-05-29 20:18:18,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3629,2024-05-29 20:20:25,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3630,2024-05-29 20:21:29,PROD05,Jogo Aventura,Games,199.9,1
P3631,2024-05-29 20:32:17,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P3632,2024-05-29 20:34:08,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3633,2024-05-29 20:35:51,PROD03,Notebook Pro,Notebooks,7500.0,1
P3634,2024-05-29 20:36:37,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3634,2024-05-29 20:51:27,PROD05,Jogo Aventura,Games,199.9,1
P3635,2024-05-29 20:58:13,PROD03,Notebook Pro,Notebooks,7500.0,1
P3636,2024-05-29 21:03:52,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3637,2024-05-29 21:08:34,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3638,2024-05-29 21:27:21,PROD10,SSD 1TB,Componentes,600.0,2
P3639,2024-05-29 21:28:47,PROD01,Smartphone X,Smartphones,3500.0,1
P3640,2024-05-29 21:36:48,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3641,2024-05-29 21:48:06,PROD05,Jogo Aventura,Games,199.9,1
P3642,2024-05-29 21:50:25,PROD10,SSD 1TB,Componentes,600.0,1
P3643,2024-05-29 21:54:27,PROD01,Smartphone X,Smartphones,3500.0,1
P3644,2024-05-29 21:59:52,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P3645,2024-05-29 22:01:36,PROD05,Jogo Aventura,Games,199.9,1
P3646,2024-05-29 22:08:43,PROD03,Notebook Pro,Notebooks,7500.0,3
P3647,2024-05-29 22:12:01,PROD05,Jogo Aventura,Games,199.9,1
P3648,2024-05-29 22:23:39,PROD05,Jogo Aventura,Games,199.9,1
P3648,2024-05-29 22:24:06,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3649,2024-05-29 23:11:09,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3650,2024-05-29 23:11:21,PROD01,Smartphone X,Smartphones,3500.0,1
P3651,2024-05-29 23:25:36,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3651,2024-05-29 23:54:57,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3652,2024-05-29 23:57:16,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3653,2024-05-30 00:01:10,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3654,2024-05-30 00:05:30,PROD01,Smartphone X,Smartphones,3500.0,1
P3655,2024-05-30 00:13:12,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3656,2024-05-30 00:38:39,PROD10,SSD 1TB,Componentes,600.0,1
P3657,2024-05-30 01:02:10,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3658,2024-05-30 01:05:29,PROD01,Smartphone X,Smartphones,3500.0,1
P3659,2024-05-30 01:08:56,PROD01,Smartphone X,Smartphones,3500.0,1
P3660,2024-05-30 01:16:56,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3661,2024-05-30 01:18:05,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3662,2024-05-30 01:27:16,PROD03,Notebook Pro,Notebooks,7500.0,1
P3663,2024-05-30 01:54:07,PROD01,Smartphone X,Smartphones,3500.0,2
P3664,2024-05-30 02:21:23,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3665,2024-05-30 02:33:52,PROD09,Webcam Full HD,Acessórios,300.0,1
P3666,2024-05-30 02:57:15,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3666,2024-05-30 03:06:52,PROD03,Notebook Pro,Notebooks,7500.0,1
P3667,2024-05-30 03:14:03,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3668,2024-05-30 03:23:02,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3669,2024-05-30 03:31:31,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3670,2024-05-30 03:32:38,PROD05,Jogo Aventura,Games,199.9,1
P3671,2024-05-30 03:35:28,PROD01,Smartphone X,Smartphones,3500.0,1
P3672,2024-05-30 03:38:54,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3673,2024-05-30 03:46:46,PROD05,Jogo Aventura,Games,199.9,1
P3674,2024-05-30 03:49:15,PROD03,Notebook Pro,Notebooks,7500.0,1
P3675,2024-05-30 04:07:38,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3675,2024-05-30 04:13:40,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3675,2024-05-30 04:14:45,PROD05,Jogo Aventura,Games,199.9,1
P3676,2024-05-30 04:26:13,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3677,2024-05-30 04:36:04,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3678,2024-05-30 05:17:34,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3679,2024-05-30 05:19:23,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3680,2024-05-30 05:29:04,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3681,2024-05-30 05:31:15,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3682,2024-05-30 05:34:34,PROD10,SSD 1TB,Componentes,600.0,1
P3683,2024-05-30 05:47:41,PROD03,Notebook Pro,Notebooks,7500.0,1
P3684,2024-05-30 05:51:41,PROD01,Smartphone X,Smartphones,3500.0,2
P3685,2024-05-30 06:04:27,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3686,2024-05-30 06:07:38,PROD06,Mouse Gamer W,Acessórios,150.0,3
P3687,2024-05-30 06:09:42,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3688,2024-05-30 06:23:17,PROD10,SSD 1TB,Componentes,600.0,1
P3688,2024-05-30 06:23:40,PROD01,Smartphone X,Smartphones,3500.0,1
P3689,2024-05-30 06:32:25,PROD01,Smartphone X,Smartphones,3500.0,1
P3690,2024-05-30 06:55:37,PROD05,Jogo Aventura,Games,199.9,1
P3691,2024-05-30 07:41:04,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P3692,2024-05-30 08:08:42,PROD01,Smartphone X,Smartphones,3500.0,1
P3693,2024-05-30 08:25:21,PROD03,Notebook Pro,Notebooks,7500.0,2
P3694,2024-05-30 08:47:13,PROD01,Smartphone X,Smartphones,3500.0,1
P3694,2024-05-30 08:53:07,PROD05,Jogo Aventura,Games,199.9,1
P3695,2024-05-30 09:16:45,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3696,2024-05-30 09:19:55,PROD03,Notebook Pro,Notebooks,7500.0,1
P3697,2024-05-30 09:22:33,PROD05,Jogo Aventura,Games,199.9,1
P3697,2024-05-30 09:43:23,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3698,2024-05-30 09:45:30,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
