id_pedido,timestamp,id_produto,nome_produto,categoria,preco,quantidade
P3892,2024-05-31 22:46:19,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3892,2024-05-31 22:53:46,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3893,2024-05-31 23:00:51,PROD09,Webcam Full HD,Acessórios,300.0,1
P3894,2024-05-31 23:10:37,PROD06,Mouse Gamer W,Acessórios,150.0,2
P3895,2024-05-31 23:15:19,PROD01,Smartphone X,Smartphones,3500.0,1
P3896,2024-05-31 23:28:11,PROD08,Cadeira Gamer,Móveis,1200.0,2
P3897,2024-05-31 23:33:38,PROD05,Jogo Aventura,Games,199.9,1
P3898,2024-05-31 23:34:40,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3899,2024-05-31 23:44:41,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3899,2024-05-31 23:52:56,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3900,2024-06-01 00:13:19,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3901,2024-06-01 00:15:23,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3902,2024-06-01 00:41:43,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3903,2024-06-01 00:47:12,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3904,2024-06-01 01:11:56,PROD09,Webcam Full HD,Acessórios,300.0,1
P3905,2024-06-01 01:13:15,PROD10,SSD 1TB,Componentes,600.0,1
P3906,2024-06-01 01:18:18,PROD09,Webcam Full HD,Acessórios,300.0,1
P3907,2024-06-01 01:26:39,PROD09,Webcam Full HD,Acessórios,300.0,1
P3908,2024-06-01 01:34:27,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3908,2024-06-01 01:40:57,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3908,2024-06-01 01:41:37,PROD03,Notebook Pro,Notebooks,7500.0,1
P3909,2024-06-01 01:43:35,PROD05,Jogo Aventura,Games,199.9,3
P3910,2024-06-01 01:56:35,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3911,2024-06-01 01:58:17,PROD01,Smartphone X,Smartphones,3500.0,1
P3912,2024-06-01 02:08:01,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3913,2024-06-01 02:09:29,PROD10,SSD 1TB,Componentes,600.0,1
P3914,2024-06-01 02:31:19,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3915,2024-06-01 02:43:38,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3916,2024-06-01 02:47:29,PROD03,Notebook Pro,Notebooks,7500.0,3
P3917,2024-06-01 03:01:03,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P3918,2024-06-01 03:29:00,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P3919,2024-06-01 03:58:51,PROD05,Jogo Aventura,Games,199.9,1
P3920,2024-06-01 04:11:56,PROD10,SSD 1TB,Componentes,600.0,1
P3921,2024-06-01 04:13:47,PROD03,Notebook Pro,Notebooks,7500.0,2
P3922,2024-06-01 04:26:42,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3923,2024-06-01 04:29:40,PROD05,Jogo Aventura,Games,199.9,1
P3924,2024-06-01 04:41:21,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3925,2024-06-01 04:55:47,PROD01,Smartphone X,Smartphones,3500.0,2
P3926,2024-06-01 05:06:04,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3927,2024-06-01 05:09:57,PROD01,Smartphone X,Smartphones,3500.0,1
P3928,2024-06-01 05:24:01,PROD05,Jogo Aventura,Games,199.9,3
P3929,2024-06-01 05:29:32,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3930,2024-06-01 05:37:20,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3931,2024-06-01 05:37:47,PROD05,Jogo Aventura,Games,199.9,1
P3932,2024-06-01 05:46:51,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3933,2024-06-01 06:08:57,PROD03,Notebook Pro,Notebooks,7500.0,1
P3933,2024-06-01 06:11:59,PROD05,Jogo Aventura,Games,199.9,1
P3934,2024-06-01 06:25:28,PROD09,Webcam Full HD,Acessórios,300.0,1
P3935,2024-06-01 06:32:13,PROD05,Jogo Aventura,Games,199.9,1
P3936,2024-06-01 06:41:40,PROD10,SSD 1TB,Componentes,600.0,1
P3937,2024-06-01 06:48:55,PROD05,Jogo Aventura,Games,199.9,1
P3938,2024-06-01 06:55:35,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3939,2024-06-01 07:11:53,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3940,2024-06-01 07:16:40,PROD09,Webcam Full HD,Acessórios,300.0,2
P3941,2024-06-01 07:34:18,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3942,2024-06-01 07:40:17,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3943,2024-06-01 07:50:53,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3944,2024-06-01 07:55:29,PROD10,SSD 1TB,Componentes,600.0,1
P3945,2024-06-01 07:58:01,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3946,2024-06-01 08:02:24,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3947,2024-06-01 08:30:49,PROD09,Webcam Full HD,Acessórios,300.0,1
P3948,2024-06-01 08:31:51,PROD01,Smartphone X,Smartphones,3500.0,1
P3949,2024-06-01 08:34:32,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3950,2024-06-01 08:40:02,PROD03,Notebook Pro,Notebooks,7500.0,3
P3951,2024-06-01 08:41:50,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3952,2024-06-01 08:50:08,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3953,2024-06-01 09:04:36,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3953,2024-06-01 09:07:27,PROD08,Cadeira Gamer,Móveis,1200.0,2
P3954,2024-06-01 09:14:12,PROD03,Notebook Pro,Notebooks,7500.0,3
P3955,2024-06-01 09:24:28,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3956,2024-06-01 09:42:00,PROD08,Cadeira Gamer,Móveis,1200.0,3
P3957,2024-06-01 09:50:31,PROD01,Smartphone X,Smartphones,3500.0,1
P3958,2024-06-01 09:51:17,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3959,2024-06-01 09:57:40,PROD05,Jogo Aventura,Games,199.9,2
P3960,2024-06-01 10:16:18,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3961,2024-06-01 10:34:15,PROD05,Jogo Aventura,Games,199.9,1
P3962,2024-06-01 10:38:56,PROD03,Notebook Pro,Notebooks,7500.0,1
P3963,2024-06-01 10:54:17,PROD09,Webcam Full HD,Acessórios,300.0,1
P3964,2024-06-01 11:01:29,PROD03,Notebook Pro,Notebooks,7500.0,1
P3965,2024-06-01 11:07:53,PROD06,Mouse Gamer W,Acessórios,150.0,2
P3966,2024-06-01 11:13:33,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3966,2024-06-01 11:21:26,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3967,2024-06-01 11:25:03,PROD01,Smartphone X,Smartphones,3500.0,1
P3968,2024-06-01 11:25:37,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3968,2024-06-01 11:29:09,PROD05,Jogo Aventura,Games,199.9,1
P3968,2024-06-01 11:31:54,PROD10,SSD 1TB,Componentes,600.0,1
P3969,2024-06-01 11:50:25,PROD01,Smartphone X,Smartphones,3500.0,1
P3970,2024-06-01 12:03:59,PROD03,Notebook Pro,Notebooks,7500.0,1
P3971,2024-06-01 12:05:21,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3972,2024-06-01 12:13:26,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P3972,2024-06-01 12:15:52,PROD09,Webcam Full HD,Acessórios,300.0,1
P3973,2024-06-01 12:21:00,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3974,2024-06-01 12:31:57,PROD09,Webcam Full HD,Acessórios,300.0,1
P3975,2024-06-01 12:35:59,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3976,2024-06-01 12:41:54,PROD01,Smartphone X,Smartphones,3500.0,1
P3977,2024-06-01 12:42:22,PROD03,Notebook Pro,Notebooks,7500.0,1
P3977,2024-06-01 12:47:10,PROD03,Notebook Pro,Notebooks,7500.0,1
P3977,2024-06-01 13:22:47,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3978,2024-06-01 13:35:45,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P3979,2024-06-01 13:37:27,PROD09,Webcam Full HD,Acessórios,300.0,2
P3980,2024-06-01 13:45:21,PROD09,Webcam Full HD,Acessórios,300.0,1
P3981,2024-06-01 13:54:02,PROD10,SSD 1TB,Componentes,600.0,1
P3982,2024-06-01 14:04:31,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3982,2024-06-01 14:17:12,PROD01,Smartphone X,Smartphones,3500.0,1
P3983,2024-06-01 14:17:55,PROD06,Mouse Gamer W,Acessórios,150.0,1
P3984,2024-06-01 14:28:45,PROD01,Smartphone X,Smartphones,3500.0,1
P3985,2024-06-01 14:34:30,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3986,2024-06-01 14:41:11,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3987,2024-06-01 15:09:23,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3988,2024-06-01 15:09:38,PROD01,Smartphone X,Smartphones,3500.0,1
P3989,2024-06-01 15:12:41,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3990,2024-06-01 15:15:16,PROD01,Smartphone X,Smartphones,3500.0,1
P3990,2024-06-01 15:19:00,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3991,2024-06-01 15:20:01,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3991,2024-06-01 15:26:15,PROD05,Jogo Aventura,Games,199.9,1
P3992,2024-06-01 15:33:29,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P3993,2024-06-01 15:38:02,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3993,2024-06-01 15:40:02,PROD09,Webcam Full HD,Acessórios,300.0,1
P3994,2024-06-01 15:46:32,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3995,2024-06-01 15:50:44,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3996,2024-06-01 15:58:31,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P3997,2024-06-01 16:23:06,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P3998,2024-06-01 16:25:31,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P3999,2024-06-01 16:31:02,PROD08,Cadeira Gamer,Móveis,1200.0,1
P3999,2024-06-01 16:39:39,PROD05,Jogo Aventura,Games,199.9,1
P4000,2024-06-01 16:48:18,PROD01,Smartphone X,Smartphones,3500.0,1
P4001,2024-06-01 17:12:30,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4002,2024-06-01 17:17:35,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4003,2024-06-01 17:21:17,PROD05,Jogo Aventura,Games,199.9,2
P4004,2024-06-01 17:22:16,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4005,2024-06-01 17:25:44,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4005,2024-06-01 17:34:23,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4005,2024-06-01 18:12:28,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4006,2024-06-01 18:19:49,PROD05,Jogo Aventura,Games,199.9,2
P4007,2024-06-01 18:40:02,PROD05,Jogo Aventura,Games,199.9,1
P4007,2024-06-01 18:41:40,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4008,2024-06-01 18:53:02,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4009,2024-06-01 19:00:04,PROD06,Mouse Gamer W,Acessórios,150.0,2
P4010,2024-06-01 19:26:49,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4011,2024-06-01 19:32:51,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4012,2024-06-01 19:39:54,PROD10,SSD 1TB,Componentes,600.0,1
P4013,2024-06-01 19:48:25,PROD01,Smartphone X,Smartphones,3500.0,1
P4014,2024-06-01 19:51:58,PROD01,Smartphone X,Smartphones,3500.0,1
P4014,2024-06-01 20:03:34,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4014,2024-06-01 20:13:21,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4015,2024-06-01 20:14:28,PROD01,Smartphone X,Smartphones,3500.0,1
P4015,2024-06-01 20:20:01,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4016,2024-06-01 20:36:26,PROD03,Notebook Pro,Notebooks,7500.0,1
P4016,2024-06-01 20:41:19,PROD09,Webcam Full HD,Acessórios,300.0,2
P4017,2024-06-01 21:13:42,PROD10,SSD 1TB,Componentes,600.0,1
P4017,2024-06-01 21:19:52,PROD10,SSD 1TB,Componentes,600.0,1
P4018,2024-06-01 21:30:11,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4019,2024-06-01 21:52:40,PROD10,SSD 1TB,Componentes,600.0,2
P4019,2024-06-01 21:57:16,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4019,2024-06-01 22:03:34,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4020,2024-06-01 22:12:13,PROD01,Smartphone X,Smartphones,3500.0,1
P4020,2024-06-01 22:16:55,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4021,2024-06-01 22:27:43,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4021,2024-06-01 22:42:58,PROD01,Smartphone X,Smartphones,3500.0,1
P4022,2024-06-01 22:44:30,PROD01,Smartphone X,Smartphones,3500.0,2
P4023,2024-06-01 22:49:23,PROD05,Jogo Aventura,Games,199.9,1
P4024,2024-06-01 22:51:54,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4025,2024-06-01 22:53:27,PROD03,Notebook Pro,Notebooks,7500.0,1
P4026,2024-06-01 22:59:15,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4026,2024-06-01 23:11:49,PROD01,Smartphone X,Smartphones,3500.0,1
P4026,2024-06-01 23:21:47,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4027,2024-06-01 23:24:31,PROD09,Webcam Full HD,Acessórios,300.0,1
P4028,2024-06-01 23:33:09,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4029,2024-06-01 23:59:53,PROD03,Notebook Pro,Notebooks,7500.0,1
P4030,2024-06-02 00:00:44,PROD09,Webcam Full HD,Acessórios,300.0,1
P4030,2024-06-02 00:17:40,PROD01,Smartphone X,Smartphones,3500.0,1
P4031,2024-06-02 00:27:55,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4032,2024-06-02 00:30:42,PROD01,Smartphone X,Smartphones,3500.0,1
P4033,2024-06-02 00:31:02,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4033,2024-06-02 00:34:15,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4034,2024-06-02 00:37:14,PROD05,Jogo Aventura,Games,199.9,1
P4034,2024-06-02 00:38:36,PROD05,Jogo Aventura,Games,199.9,1
P4035,2024-06-02 00:48:53,PROD05,Jogo Aventura,Games,199.9,1
P4036,2024-06-02 00:58:08,PROD03,Notebook Pro,Notebooks,7500.0,1
P4037,2024-06-02 01:09:19,PROD03,Notebook Pro,Notebooks,7500.0,1
P4038,2024-06-02 01:25:07,PROD10,SSD 1TB,Componentes,600.0,1
P4039,2024-06-02 01:36:09,PROD09,Webcam Full HD,Acessórios,300.0,1
P4040,2024-06-02 01:40:30,PROD05,Jogo Aventura,Games,199.9,1
P4041,2024-06-02 01:53:04,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4041,2024-06-02 02:05:33,PROD05,Jogo Aventura,Games,199.9,1
P4042,2024-06-02 02:11:57,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4043,2024-06-02 02:31:49,PROD01,Smartphone X,Smartphones,3500.0,1
P4044,2024-06-02 02:36:11,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4045,2024-06-02 03:14:57,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4046,2024-06-02 03:41:26,PROD05,Jogo Aventura,Games,199.9,1
P4046,2024-06-02 03:57:11,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4046,2024-06-02 03:57:30,PROD01,Smartphone X,Smartphones,3500.0,1
P4047,2024-06-02 04:11:43,PROD01,Smartphone X,Smartphones,3500.0,1
P4048,2024-06-02 04:23:50,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4049,2024-06-02 04:33:44,PROD09,Webcam Full HD,Acessórios,300.0,1
P4050,2024-06-02 05:13:11,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4051,2024-06-02 05:15:43,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4052,2024-06-02 05:25:15,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4053,2024-06-02 06:01:33,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4054,2024-06-02 06:41:37,PROD10,SSD 1TB,Componentes,600.0,1
P4055,2024-06-02 06:50:02,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4055,2024-06-02 06:50:57,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4056,2024-06-02 07:31:55,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4057,2024-06-02 07:33:39,PROD09,Webcam Full HD,Acessórios,300.0,1
P4058,2024-06-02 07:36:57,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4059,2024-06-02 07:40:10,PROD10,SSD 1TB,Componentes,600.0,1
P4060,2024-06-02 08:23:48,PROD06,Mouse Gamer W,Acessórios,150.0,2
P4061,2024-06-02 08:27:51,PROD01,Smartphone X,Smartphones,3500.0,3
P4062,2024-06-02 08:35:27,PROD10,SSD 1TB,Componentes,600.0,1
P4063,2024-06-02 08:39:37,PROD09,Webcam Full HD,Acessórios,300.0,2
P4064,2024-06-02 08:43:18,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4065,2024-06-02 08:51:53,PROD01,Smartphone X,Smartphones,3500.0,1
P4066,2024-06-02 08:56:42,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4067,2024-06-02 09:01:29,PROD05,Jogo Aventura,Games,199.9,1
P4068,2024-06-02 09:02:13,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4069,2024-06-02 09:02:25,PROD05,Jogo Aventura,Games,199.9,1
P4070,2024-06-02 09:23:05,PROD07,Monitor Ultrawide,Monitores,1800.0,3
P4071,2024-06-02 09:28:51,PROD05,Jogo Aventura,Games,199.9,1
P4072,2024-06-02 09:32:27,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4072,2024-06-02 09:46:50,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4073,2024-06-02 09:47:54,PROD01,Smartphone X,Smartphones,3500.0,1
P4073,2024-06-02 10:06:28,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4074,2024-06-02 10:23:06,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4075,2024-06-02 10:34:38,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4075,2024-06-02 10:39:30,PROD09,Webcam Full HD,Acessórios,300.0,1
P4076,2024-06-02 10:55:24,PROD07,Monitor Ultrawide,Monitores,1800.0,3
P4077,2024-06-02 10:55:50,PROD10,SSD 1TB,Componentes,600.0,1
P4078,2024-06-02 11:18:14,PROD02,Fone Bluetooth Y,Acessórios,250.0,3
P4078,2024-06-02 11:20:29,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4079,2024-06-02 11:22:25,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P4079,2024-06-02 11:25:49,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4080,2024-06-02 11:34:55,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4081,2024-06-02 11:38:09,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4082,2024-06-02 11:44:56,PROD01,Smartphone X,Smartphones,3500.0,1
P4083,2024-06-02 11:46:21,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4084,2024-06-02 12:00:36,PROD09,Webcam Full HD,Acessórios,300.0,1
P4085,2024-06-02 12:09:45,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4086,2024-06-02 12:09:49,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4087,2024-06-02 12:31:24,PROD09,Webcam Full HD,Acessórios,300.0,1
P4088,2024-06-02 13:08:29,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4089,2024-06-02 13:09:52,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4090,2024-06-02 13:13:30,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4091,2024-06-02 13:23:04,PROD05,Jogo Aventura,Games,199.9,1
P4092,2024-06-02 13:55:48,PROD08,Cadeira Gamer,Móveis,1200.0,2
P4093,2024-06-02 14:14:27,PROD09,Webcam Full HD,Acessórios,300.0,1
P4093,2024-06-02 14:25:31,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4094,2024-06-02 14:37:44,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4095,2024-06-02 14:38:36,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4096,2024-06-02 14:46:25,PROD08,Cadeira Gamer,Móveis,1200.0,1
P4097,2024-06-02 14:54:43,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4098,2024-06-02 15:09:45,PROD05,Jogo Aventura,Games,199.9,1
P4099,2024-06-02 15:51:45,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4100,2024-06-02 16:07:10,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4101,2024-06-02 16:07:16,PROD09,Webcam Full HD,Acessórios,300.0,1
P4102,2024-06-02 16:25:03,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4103,2024-06-02 16:27:02,PROD09,Webcam Full HD,Acessórios,300.0,1
P4104,2024-06-02 16:35:59,PROD01,Smartphone X,Smartphones,3500.0,1
P4104,2024-06-02 16:50:26,PROD08,Cadeira Gamer,Móveis,1200.0,2
P4105,2024-06-02 16:50:43,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4106,2024-06-02 16:58:33,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4107,2024-06-02 17:17:17,PROD09,Webcam Full HD,Acessórios,300.0,1
P4107,2024-06-02 17:21:23,PROD09,Webcam Full HD,Acessórios,300.0,1
P4108,2024-06-02 17:26:41,PROD10,SSD 1TB,Componentes,600.0,1
P4108,2024-06-02 17:29:44,PROD10,SSD 1TB,Componentes,600.0,1
P4109,2024-06-02 17:32:37,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4110,2024-06-02 17:48:51,PROD06,Mouse Gamer W,Acessórios,150.0,1
P4111,2024-06-02 17:50:31,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4112,2024-06-02 18:08:36,PROD05,Jogo Aventura,Games,199.9,2
P4113,2024-06-02 18:26:44,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P4114,2024-06-02 18:33:07,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P4115,2024-06-02 18:36:08,PROD09,Webcam Full HD,Acessórios,300.0,1
P4115,2024-06-02 18:50:01,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P4116,2024-06-02 19:03:23,PROD10,SSD 1TB,Componentes,600.0,1
