id_pedido,timestamp,id_produto,nome_produto,categoria,preco,quantidade
P0953,2024-05-08 12:17:53,PROD06,Mouse Gamer W,Acessórios,150.0,2
P0954,2024-05-08 12:29:37,PROD09,Webcam Full HD,Acessórios,300.0,1
P0955,2024-05-08 12:43:50,PROD01,Smartphone X,Smartphones,3500.0,1
P0956,2024-05-08 12:44:20,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0957,2024-05-08 12:45:39,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0958,2024-05-08 12:52:16,PROD05,Jogo Aventura,Games,199.9,3
P0959,2024-05-08 12:53:09,PROD03,Notebook Pro,Notebooks,7500.0,1
P0960,2024-05-08 12:55:45,PROD05,Jogo Aventura,Games,199.9,1
P0961,2024-05-08 12:56:41,PROD05,Jogo Aventura,Games,199.9,1
P0962,2024-05-08 13:39:28,PROD10,SSD 1TB,Componentes,600.0,1
P0962,2024-05-08 13:44:30,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0963,2024-05-08 13:47:06,PROD03,Notebook Pro,Notebooks,7500.0,1
P0964,2024-05-08 13:57:05,PROD05,Jogo Aventura,Games,199.9,1
P0965,2024-05-08 14:05:43,PROD10,SSD 1TB,Componentes,600.0,1
P0966,2024-05-08 14:14:18,PROD08,Cadeira Gamer,Móveis,1200.0,2
P0967,2024-05-08 14:17:46,PROD09,Webcam Full HD,Acessórios,300.0,1
P0967,2024-05-08 14:23:27,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0968,2024-05-08 14:39:15,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P0969,2024-05-08 14:46:56,PROD01,Smartphone X,Smartphones,3500.0,1
P0970,2024-05-08 15:01:17,PROD01,Smartphone X,Smartphones,3500.0,3
P0971,2024-05-08 15:15:48,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0972,2024-05-08 15:29:30,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0973,2024-05-08 15:30:14,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0974,2024-05-08 15:35:23,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0974,2024-05-08 16:01:01,PROD05,Jogo Aventura,Games,199.9,1
P0975,2024-05-08 16:10:24,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0975,2024-05-08 16:39:04,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0976,2024-05-08 16:41:16,PROD01,Smartphone X,Smartphones,3500.0,1
P0976,2024-05-08 16:53:27,PROD01,Smartphone X,Smartphones,3500.0,1
P0977,2024-05-08 17:02:49,PROD03,Notebook Pro,Notebooks,7500.0,1
P0978,2024-05-08 17:05:47,PROD06,Mouse Gamer W,Acessórios,150.0,2
P0979,2024-05-08 17:06:32,PROD03,Notebook Pro,Notebooks,7500.0,1
P0980,2024-05-08 17:22:55,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0981,2024-05-08 17:49:46,PROD05,Jogo Aventura,Games,199.9,1
P0982,2024-05-08 17:51:26,PROD09,Webcam Full HD,Acessórios,300.0,1
P0983,2024-05-08 17:59:59,PROD06,Mouse Gamer W,Acessórios,150.0,2
P0984,2024-05-08 18:00:33,PROD03,Notebook Pro,Notebooks,7500.0,1
P0985,2024-05-08 18:04:07,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0985,2024-05-08 18:11:40,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0986,2024-05-08 18:22:42,PROD05,Jogo Aventura,Games,199.9,1
P0987,2024-05-08 18:23:39,PROD05,Jogo Aventura,Games,199.9,1
P0988,2024-05-08 18:36:29,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0988,2024-05-08 18:57:37,PROD10,SSD 1TB,Componentes,600.0,1
P0989,2024-05-08 19:01:09,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P0990,2024-05-08 19:07:18,PROD05,Jogo Aventura,Games,199.9,1
P0991,2024-05-08 19:32:14,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0992,2024-05-08 20:06:54,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0993,2024-05-08 20:17:58,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0993,2024-05-08 20:20:52,PROD01,Smartphone X,Smartphones,3500.0,1
P0994,2024-05-08 20:46:40,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0995,2024-05-08 20:47:34,PROD05,Jogo Aventura,Games,199.9,1
P0996,2024-05-08 20:48:53,PROD03,Notebook Pro,Notebooks,7500.0,1
P0996,2024-05-08 20:55:43,PROD03,Notebook Pro,Notebooks,7500.0,2
P0997,2024-05-08 20:58:10,PROD09,Webcam Full HD,Acessórios,300.0,1
P0998,2024-05-08 20:59:12,PROD09,Webcam Full HD,Acessórios,300.0,1
P0999,2024-05-08 20:59:21,PROD03,Notebook Pro,Notebooks,7500.0,1
P0999,2024-05-08 21:00:06,PROD01,Smartphone X,Smartphones,3500.0,2
P1000,2024-05-08 21:06:16,PROD09,Webcam Full HD,Acessórios,300.0,1
P1001,2024-05-08 21:15:19,PROD05,Jogo Aventura,Games,199.9,1
P1002,2024-05-08 21:15:25,PROD01,Smartphone X,Smartphones,3500.0,1
P1003,2024-05-08 21:27:08,PROD10,SSD 1TB,Componentes,600.0,1
P1004,2024-05-08 21:35:17,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P1004,2024-05-08 22:08:13,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1005,2024-05-08 22:31:13,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1006,2024-05-08 22:40:46,PROD01,Smartphone X,Smartphones,3500.0,1
P1007,2024-05-08 22:50:24,PROD05,Jogo Aventura,Games,199.9,1
P1008,2024-05-08 22:52:39,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1009,2024-05-08 23:00:14,PROD05,Jogo Aventura,Games,199.9,1
P1010,2024-05-08 23:01:23,PROD01,Smartphone X,Smartphones,3500.0,1
P1011,2024-05-08 23:13:15,PROD10,SSD 1TB,Componentes,600.0,1
P1012,2024-05-08 23:13:59,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P1012,2024-05-08 23:17:21,PROD03,Notebook Pro,Notebooks,7500.0,2
P1012,2024-05-08 23:23:35,PROD10,SSD 1TB,Componentes,600.0,1
P1013,2024-05-08 23:30:08,PROD10,SSD 1TB,Componentes,600.0,1
P1013,2024-05-08 23:31:57,PROD01,Smartphone X,Smartphones,3500.0,1
P1014,2024-05-08 23:45:48,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1015,2024-05-08 23:45:56,PROD05,Jogo Aventura,Games,199.9,1
P1016,2024-05-08 23:47:00,PROD09,Webcam Full HD,Acessórios,300.0,1
P1017,2024-05-09 00:14:28,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1018,2024-05-09 01:51:09,PROD09,Webcam Full HD,Acessórios,300.0,1
P1019,2024-05-09 02:01:23,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1020,2024-05-09 02:23:32,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1021,2024-05-09 02:43:40,PROD03,Notebook Pro,Notebooks,7500.0,1
P1022,2024-05-09 02:47:51,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1023,2024-05-09 02:51:54,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P1023,2024-05-09 02:57:14,PROD09,Webcam Full HD,Acessórios,300.0,1
P1024,2024-05-09 03:00:02,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1025,2024-05-09 03:08:48,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1026,2024-05-09 03:10:18,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1027,2024-05-09 03:19:51,PROD05,Jogo Aventura,Games,199.9,3
P1028,2024-05-09 03:20:24,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1029,2024-05-09 03:24:08,PROD05,Jogo Aventura,Games,199.9,1
P1030,2024-05-09 03:26:42,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1031,2024-05-09 03:46:28,PROD01,Smartphone X,Smartphones,3500.0,1
P1032,2024-05-09 03:53:48,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1033,2024-05-09 03:59:56,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1033,2024-05-09 04:14:35,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1034,2024-05-09 04:24:45,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1035,2024-05-09 04:28:45,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1036,2024-05-09 04:39:26,PROD05,Jogo Aventura,Games,199.9,1
P1037,2024-05-09 04:43:10,PROD03,Notebook Pro,Notebooks,7500.0,1
P1038,2024-05-09 05:37:24,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1039,2024-05-09 05:41:45,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1040,2024-05-09 05:44:17,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1041,2024-05-09 05:57:19,PROD05,Jogo Aventura,Games,199.9,2
P1042,2024-05-09 06:09:57,PROD05,Jogo Aventura,Games,199.9,1
P1043,2024-05-09 06:14:59,PROD01,Smartphone X,Smartphones,3500.0,1
P1044,2024-05-09 06:18:37,PROD05,Jogo Aventura,Games,199.9,1
P1045,2024-05-09 06:22:38,PROD01,Smartphone X,Smartphones,3500.0,1
P1046,2024-05-09 06:25:02,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1047,2024-05-09 06:28:01,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1048,2024-05-09 06:49:37,PROD01,Smartphone X,Smartphones,3500.0,1
P1049,2024-05-09 06:56:54,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1050,2024-05-09 07:19:43,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1051,2024-05-09 07:20:15,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1052,2024-05-09 07:29:54,PROD10,SSD 1TB,Componentes,600.0,1
P1053,2024-05-09 07:59:24,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1053,2024-05-09 08:05:00,PROD05,Jogo Aventura,Games,199.9,1
P1054,2024-05-09 08:14:28,PROD05,Jogo Aventura,Games,199.9,1
P1054,2024-05-09 08:23:28,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1055,2024-05-09 08:35:50,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1055,2024-05-09 08:48:52,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1056,2024-05-09 08:49:54,PROD10,SSD 1TB,Componentes,600.0,2
P1056,2024-05-09 09:09:44,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1057,2024-05-09 09:30:54,PROD10,SSD 1TB,Componentes,600.0,1
P1058,2024-05-09 09:37:48,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1059,2024-05-09 09:47:12,PROD09,Webcam Full HD,Acessórios,300.0,1
P1060,2024-05-09 09:58:01,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1060,2024-05-09 09:58:23,PROD09,Webcam Full HD,Acessórios,300.0,1
P1061,2024-05-09 10:01:39,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1062,2024-05-09 10:02:56,PROD01,Smartphone X,Smartphones,3500.0,1
P1063,2024-05-09 10:10:22,PROD03,Notebook Pro,Notebooks,7500.0,1
P1064,2024-05-09 10:10:43,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1065,2024-05-09 10:22:27,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1066,2024-05-09 10:28:56,PROD03,Notebook Pro,Notebooks,7500.0,1
P1067,2024-05-09 10:33:58,PROD10,SSD 1TB,Componentes,600.0,1
P1067,2024-05-09 10:41:52,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1068,2024-05-09 10:42:27,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1069,2024-05-09 10:44:02,PROD09,Webcam Full HD,Acessórios,300.0,1
P1070,2024-05-09 10:53:10,PROD03,Notebook Pro,Notebooks,7500.0,1
P1071,2024-05-09 11:04:21,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1072,2024-05-09 11:05:46,PROD03,Notebook Pro,Notebooks,7500.0,1
P1073,2024-05-09 11:12:31,PROD01,Smartphone X,Smartphones,3500.0,1
P1073,2024-05-09 11:13:38,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1074,2024-05-09 11:17:41,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1075,2024-05-09 11:19:15,PROD10,SSD 1TB,Componentes,600.0,1
P1076,2024-05-09 11:27:33,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P1077,2024-05-09 11:31:25,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1078,2024-05-09 11:38:15,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1078,2024-05-09 11:42:58,PROD03,Notebook Pro,Notebooks,7500.0,1
P1079,2024-05-09 11:48:14,PROD09,Webcam Full HD,Acessórios,300.0,1
P1080,2024-05-09 12:02:42,PROD09,Webcam Full HD,Acessórios,300.0,1
P1080,2024-05-09 12:07:12,PROD01,Smartphone X,Smartphones,3500.0,2
P1080,2024-05-09 12:10:07,PROD03,Notebook Pro,Notebooks,7500.0,1
P1080,2024-05-09 12:13:41,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1080,2024-05-09 12:14:48,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1080,2024-05-09 12:15:51,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1080,2024-05-09 12:17:41,PROD03,Notebook Pro,Notebooks,7500.0,1
P1081,2024-05-09 13:00:43,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1081,2024-05-09 13:05:53,PROD05,Jogo Aventura,Games,199.9,3
P1081,2024-05-09 13:21:39,PROD03,Notebook Pro,Notebooks,7500.0,1
P1082,2024-05-09 13:24:00,PROD09,Webcam Full HD,Acessórios,300.0,1
P1083,2024-05-09 13:32:12,PROD10,SSD 1TB,Componentes,600.0,1
P1084,2024-05-09 13:32:20,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1084,2024-05-09 13:36:52,PROD05,Jogo Aventura,Games,199.9,1
P1085,2024-05-09 13:40:33,PROD05,Jogo Aventura,Games,199.9,1
P1086,2024-05-09 13:45:06,PROD01,Smartphone X,Smartphones,3500.0,1
P1087,2024-05-09 13:56:56,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1087,2024-05-09 14:18:11,PROD05,Jogo Aventura,Games,199.9,2
P1088,2024-05-09 14:19:38,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1088,2024-05-09 14:23:47,PROD03,Notebook Pro,Notebooks,7500.0,1
P1089,2024-05-09 14:47:42,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1090,2024-05-09 14:54:54,PROD09,Webcam Full HD,Acessórios,300.0,1
P1091,2024-05-09 15:04:31,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1092,2024-05-09 15:06:30,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1092,2024-05-09 15:18:07,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1093,2024-05-09 15:22:01,PROD03,Notebook Pro,Notebooks,7500.0,1
P1094,2024-05-09 15:28:48,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1095,2024-05-09 15:43:01,PROD10,SSD 1TB,Componentes,600.0,1
P1096,2024-05-09 15:43:31,PROD09,Webcam Full HD,Acessórios,300.0,1
P1097,2024-05-09 15:53:51,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1098,2024-05-09 15:55:14,PROD08,Cadeira Gamer,Móveis,1200.0,1
P1099,2024-05-09 15:56:44,PROD06,Mouse Gamer W,Acessórios,150.0,1
P1100,2024-05-09 15:57:17,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P1101,2024-05-09 16:27:44,PROD10,SSD 1TB,Componentes,600.0,1
P1102,2024-05-09 16:36:20,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1103,2024-05-09 16:36:55,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P1104,2024-05-09 16:39:30,PROD05,Jogo Aventura,Games,199.9,1
P1104,2024-05-09 16:42:45,PROD03,Notebook Pro,Notebooks,7500.0,2
P1105,2024-05-09 16:43:39,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1106,2024-05-09 17:03:34,PROD09,Webcam Full HD,Acessórios,300.0,1
P1107,2024-05-09 17:08:34,PROD03,Notebook Pro,Notebooks,7500.0,1
P1108,2024-05-09 17:25:46,PROD09,Webcam Full HD,Acessórios,300.0,1
P1109,2024-05-09 17:32:09,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1110,2024-05-09 18:00:15,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P1110,2024-05-09 18:10:39,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1111,2024-05-09 18:48:31,PROD07,Monitor Ultrawide,Monitores,1800.0,3
P1112,2024-05-09 18:49:19,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1113,2024-05-09 18:50:06,PROD09,Webcam Full HD,Acessórios,300.0,1
P1113,2024-05-09 18:53:30,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1114,2024-05-09 19:07:49,PROD09,Webcam Full HD,Acessórios,300.0,1
P1115,2024-05-09 19:14:41,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1116,2024-05-09 19:23:55,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1117,2024-05-09 19:27:11,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1118,2024-05-09 19:35:34,PROD05,Jogo Aventura,Games,199.9,1
P1119,2024-05-09 19:40:17,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1120,2024-05-09 19:47:48,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P1121,2024-05-09 20:00:39,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P1122,2024-05-09 20:24:55,PROD09,Webcam Full HD,Acessórios,300.0,1
P1123,2024-05-09 20:27:56,PROD09,Webcam Full HD,Acessórios,300.0,1
P1123,2024-05-09 20:42:10,PROD06,Mouse Gamer W,Acessórios,150.0,1
