id_pedido,timestamp,id_produto,nome_produto,categoria,preco,quantidade
P0589,2024-05-05 17:56:49,PROD01,Smartphone X,Smartphones,3500.0,3
P0590,2024-05-05 17:57:20,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0591,2024-05-05 18:00:49,PROD03,Notebook Pro,Notebooks,7500.0,1
P0592,2024-05-05 18:07:29,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0593,2024-05-05 18:25:42,PROD09,Webcam Full HD,Acessórios,300.0,1
P0593,2024-05-05 18:30:51,PROD10,SSD 1TB,Componentes,600.0,1
P0594,2024-05-05 18:42:02,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0595,2024-05-05 18:42:57,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0596,2024-05-05 18:48:51,PROD10,SSD 1TB,Componentes,600.0,1
P0597,2024-05-05 18:56:36,PROD10,SSD 1TB,Componentes,600.0,1
P0598,2024-05-05 19:22:15,PROD03,Notebook Pro,Notebooks,7500.0,1
P0599,2024-05-05 19:35:56,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0599,2024-05-05 19:47:20,PROD09,Webcam Full HD,Acessórios,300.0,2
P0600,2024-05-05 19:50:17,PROD05,Jogo Aventura,Games,199.9,1
P0601,2024-05-05 20:00:39,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0602,2024-05-05 20:29:07,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0603,2024-05-05 20:43:20,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0603,2024-05-05 20:46:38,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0603,2024-05-05 20:51:42,PROD01,Smartphone X,Smartphones,3500.0,1
P0604,2024-05-05 20:52:38,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0604,2024-05-05 21:04:20,PROD10,SSD 1TB,Componentes,600.0,2
P0604,2024-05-05 21:07:17,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0605,2024-05-05 21:07:26,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0606,2024-05-05 21:12:46,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P0607,2024-05-05 21:12:54,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0608,2024-05-05 21:24:15,PROD05,Jogo Aventura,Games,199.9,1
P0608,2024-05-05 21:31:49,PROD01,Smartphone X,Smartphones,3500.0,1
P0609,2024-05-05 21:40:08,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0609,2024-05-05 21:59:54,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0610,2024-05-05 22:02:19,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0611,2024-05-05 22:08:20,PROD05,Jogo Aventura,Games,199.9,1
P0612,2024-05-05 22:13:05,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0613,2024-05-05 22:42:21,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0614,2024-05-05 22:54:06,PROD05,Jogo Aventura,Games,199.9,1
P0615,2024-05-05 23:04:49,PROD09,Webcam Full HD,Acessórios,300.0,1
P0615,2024-05-05 23:34:53,PROD06,Mouse Gamer W,Acessórios,150.0,2
P0616,2024-05-05 23:47:32,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0617,2024-05-06 00:07:04,PROD03,Notebook Pro,Notebooks,7500.0,1
P0618,2024-05-06 00:38:16,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0619,2024-05-06 00:48:41,PROD09,Webcam Full HD,Acessórios,300.0,1
P0620,2024-05-06 00:48:47,PROD09,Webcam Full HD,Acessórios,300.0,1
P0621,2024-05-06 00:51:59,PROD09,Webcam Full HD,Acessórios,300.0,1
P0622,2024-05-06 00:52:04,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0623,2024-05-06 01:03:49,PROD09,Webcam Full HD,Acessórios,300.0,1
P0624,2024-05-06 01:15:15,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0625,2024-05-06 01:22:27,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0625,2024-05-06 01:23:35,PROD09,Webcam Full HD,Acessórios,300.0,1
P0626,2024-05-06 01:30:37,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0627,2024-05-06 01:46:16,PROD10,SSD 1TB,Componentes,600.0,1
P0628,2024-05-06 01:54:40,PROD08,Cadeira Gamer,Móveis,1200.0,2
P0629,2024-05-06 02:08:42,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0630,2024-05-06 02:17:50,PROD03,Notebook Pro,Notebooks,7500.0,1
P0631,2024-05-06 02:18:35,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0632,2024-05-06 02:18:42,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0633,2024-05-06 02:26:28,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0634,2024-05-06 02:35:34,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0635,2024-05-06 02:37:40,PROD01,Smartphone X,Smartphones,3500.0,1
P0636,2024-05-06 02:48:08,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P0637,2024-05-06 02:49:15,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0637,2024-05-06 02:52:13,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0638,2024-05-06 03:04:46,PROD01,Smartphone X,Smartphones,3500.0,1
P0639,2024-05-06 03:11:19,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0640,2024-05-06 03:11:25,PROD10,SSD 1TB,Componentes,600.0,1
P0641,2024-05-06 03:15:23,PROD10,SSD 1TB,Componentes,600.0,1
P0642,2024-05-06 03:20:18,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0643,2024-05-06 03:22:33,PROD08,Cadeira Gamer,Móveis,1200.0,2
P0644,2024-05-06 03:27:04,PROD05,Jogo Aventura,Games,199.9,1
P0644,2024-05-06 03:29:23,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0645,2024-05-06 03:54:28,PROD03,Notebook Pro,Notebooks,7500.0,1
P0646,2024-05-06 04:01:13,PROD01,Smartphone X,Smartphones,3500.0,2
P0647,2024-05-06 04:05:16,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0648,2024-05-06 04:23:58,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0649,2024-05-06 04:24:47,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0650,2024-05-06 04:33:22,PROD10,SSD 1TB,Componentes,600.0,1
P0651,2024-05-06 04:41:50,PROD01,Smartphone X,Smartphones,3500.0,1
P0652,2024-05-06 04:54:05,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0653,2024-05-06 04:55:38,PROD03,Notebook Pro,Notebooks,7500.0,1
P0654,2024-05-06 05:01:12,PROD05,Jogo Aventura,Games,199.9,1
P0654,2024-05-06 05:38:10,PROD10,SSD 1TB,Componentes,600.0,1
P0655,2024-05-06 05:44:41,PROD05,Jogo Aventura,Games,199.9,3
P0656,2024-05-06 05:47:14,PROD01,Smartphone X,Smartphones,3500.0,1
P0657,2024-05-06 05:53:04,PROD03,Notebook Pro,Notebooks,7500.0,1
P0658,2024-05-06 05:53:49,PROD10,SSD 1TB,Componentes,600.0,1
P0659,2024-05-06 05:58:33,PROD02,Fone Bluetooth Y,Acessórios,250.0,3
P0660,2024-05-06 06:00:51,PROD01,Smartphone X,Smartphones,3500.0,1
P0661,2024-05-06 06:23:14,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P0662,2024-05-06 06:25:08,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0663,2024-05-06 06:27:06,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0664,2024-05-06 06:34:14,PROD05,Jogo Aventura,Games,199.9,1
P0665,2024-05-06 07:08:01,PROD10,SSD 1TB,Componentes,600.0,3
P0666,2024-05-06 07:08:56,PROD08,Cadeira Gamer,Móveis,1200.0,2
P0667,2024-05-06 07:10:55,PROD03,Notebook Pro,Notebooks,7500.0,1
P0668,2024-05-06 07:32:55,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0668,2024-05-06 07:41:23,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0669,2024-05-06 07:57:12,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0670,2024-05-06 07:57:24,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0671,2024-05-06 08:02:32,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0672,2024-05-06 08:13:35,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0673,2024-05-06 08:14:17,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P0674,2024-05-06 09:06:03,PROD03,Notebook Pro,Notebooks,7500.0,1
P0675,2024-05-06 09:06:32,PROD05,Jogo Aventura,Games,199.9,1
P0676,2024-05-06 09:06:45,PROD10,SSD 1TB,Componentes,600.0,1
P0677,2024-05-06 09:30:40,PROD09,Webcam Full HD,Acessórios,300.0,1
P0678,2024-05-06 09:34:52,PROD09,Webcam Full HD,Acessórios,300.0,1
P0679,2024-05-06 09:44:40,PROD09,Webcam Full HD,Acessórios,300.0,1
P0680,2024-05-06 09:45:32,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0681,2024-05-06 09:46:43,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0682,2024-05-06 09:48:08,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0683,2024-05-06 10:01:15,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0684,2024-05-06 10:04:41,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0685,2024-05-06 10:11:20,PROD01,Smartphone X,Smartphones,3500.0,1
P0686,2024-05-06 10:11:37,PROD05,Jogo Aventura,Games,199.9,1
P0687,2024-05-06 10:22:42,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P0688,2024-05-06 10:23:40,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0689,2024-05-06 10:24:44,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0690,2024-05-06 10:38:29,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0691,2024-05-06 10:46:34,PROD08,Cadeira Gamer,Móveis,1200.0,2
P0692,2024-05-06 10:51:01,PROD10,SSD 1TB,Componentes,600.0,1
P0692,2024-05-06 11:17:21,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0693,2024-05-06 11:46:58,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0694,2024-05-06 12:02:29,PROD09,Webcam Full HD,Acessórios,300.0,2
P0695,2024-05-06 12:14:21,PROD03,Notebook Pro,Notebooks,7500.0,1
P0696,2024-05-06 12:19:38,PROD07,Monitor Ultrawide,Monitores,1800.0,1
