id_pedido,timestamp,id_produto,nome_produto,categoria,preco,quantidade
P0045,2024-05-01 06:55:14,PROD01,Smartphone X,Smartphones,3500.0,1
P0046,2024-05-01 07:02:18,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0046,2024-05-01 07:03:17,PROD09,Webcam Full HD,Acessórios,300.0,1
P0047,2024-05-01 07:26:22,PROD09,Webcam Full HD,Acessórios,300.0,2
P0048,2024-05-01 07:48:27,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0049,2024-05-01 08:08:33,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0050,2024-05-01 08:13:17,PROD05,Jogo Aventura,Games,199.9,1
P0051,2024-05-01 08:15:16,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0052,2024-05-01 08:18:11,PROD03,Notebook Pro,Notebooks,7500.0,1
P0052,2024-05-01 09:04:04,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0053,2024-05-01 09:08:17,PROD09,Webcam Full HD,Acessórios,300.0,1
P0054,2024-05-01 09:18:06,PROD01,Smartphone X,Smartphones,3500.0,1
P0055,2024-05-01 09:46:08,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0056,2024-05-01 09:53:20,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0057,2024-05-01 09:58:18,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0058,2024-05-01 10:35:20,PROD05,Jogo Aventura,Games,199.9,1
P0058,2024-05-01 10:38:48,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0059,2024-05-01 11:09:00,PROD09,Webcam Full HD,Acessórios,300.0,1
P0059,2024-05-01 11:09:24,PROD03,Notebook Pro,Notebooks,7500.0,3
P0060,2024-05-01 11:29:21,PROD05,Jogo Aventura,Games,199.9,1
P0061,2024-05-01 11:30:39,PROD03,Notebook Pro,Notebooks,7500.0,1
P0062,2024-05-01 11:49:24,PROD10,SSD 1TB,Componentes,600.0,3
P0063,2024-05-01 11:54:29,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0064,2024-05-01 12:04:47,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0065,2024-05-01 12:10:27,PROD05,Jogo Aventura,Games,199.9,1
P0066,2024-05-01 12:16:33,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0067,2024-05-01 12:20:21,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0068,2024-05-01 12:46:27,PROD09,Webcam Full HD,Acessórios,300.0,3
P0069,2024-05-01 12:50:07,PROD01,Smartphone X,Smartphones,3500.0,1
P0069,2024-05-01 12:53:27,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0069,2024-05-01 12:56:14,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0070,2024-05-01 13:05:38,PROD09,Webcam Full HD,Acessórios,300.0,1
P0071,2024-05-01 13:16:39,PROD10,SSD 1TB,Componentes,600.0,1
P0072,2024-05-01 13:21:19,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0073,2024-05-01 13:40:45,PROD01,Smartphone X,Smartphones,3500.0,1
P0074,2024-05-01 13:46:34,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0075,2024-05-01 13:48:33,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0076,2024-05-01 13:50:32,PROD09,Webcam Full HD,Acessórios,300.0,1
P0077,2024-05-01 14:07:08,PROD01,Smartphone X,Smartphones,3500.0,1
P0078,2024-05-01 14:13:28,PROD10,SSD 1TB,Componentes,600.0,1
P0079,2024-05-01 14:34:05,PROD01,Smartphone X,Smartphones,3500.0,1
P0080,2024-05-01 14:35:22,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0081,2024-05-01 14:39:22,PROD05,Jogo Aventura,Games,199.9,3
P0082,2024-05-01 14:57:19,PROD10,SSD 1TB,Componentes,600.0,1
P0082,2024-05-01 15:14:12,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P0083,2024-05-01 15:43:20,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0084,2024-05-01 15:45:32,PROD09,Webcam Full HD,Acessórios,300.0,1
P0085,2024-05-01 16:00:12,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0086,2024-05-01 16:06:21,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0086,2024-05-01 16:29:01,PROD06,Mouse Gamer W,Acessórios,150.0,2
P0087,2024-05-01 16:29:26,PROD10,SSD 1TB,Componentes,600.0,1
P0088,2024-05-01 16:35:18,PROD01,Smartphone X,Smartphones,3500.0,1
P0088,2024-05-01 16:39:18,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0088,2024-05-01 16:46:20,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0089,2024-05-01 16:50:12,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0090,2024-05-01 16:54:00,PROD05,Jogo Aventura,Games,199.9,1
P0091,2024-05-01 17:20:38,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0092,2024-05-01 17:21:42,PROD01,Smartphone X,Smartphones,3500.0,1
P0093,2024-05-01 17:37:47,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0094,2024-05-01 17:38:36,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0095,2024-05-01 17:40:20,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0096,2024-05-01 17:42:55,PROD01,Smartphone X,Smartphones,3500.0,1
P0097,2024-05-01 17:48:14,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0098,2024-05-01 17:51:02,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0099,2024-05-01 18:08:20,PROD03,Notebook Pro,Notebooks,7500.0,1
P0100,2024-05-01 18:09:23,PROD09,Webcam Full HD,Acessórios,300.0,1
P0101,2024-05-01 18:16:00,PROD08,Cadeira Gamer,Móveis,1200.0,2
P0102,2024-05-01 18:23:13,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0103,2024-05-01 18:38:09,PROD07,Monitor Ultrawide,Monitores,1800.0,3
P0104,2024-05-01 18:49:56,PROD05,Jogo Aventura,Games,199.9,1
P0105,2024-05-01 19:09:34,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P0106,2024-05-01 19:13:41,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P0107,2024-05-01 19:41:01,PROD10,SSD 1TB,Componentes,600.0,1
P0107,2024-05-01 19:55:58,PROD03,Notebook Pro,Notebooks,7500.0,1
P0108,2024-05-01 19:56:09,PROD10,SSD 1TB,Componentes,600.0,1
P0109,2024-05-01 20:18:36,PROD03,Notebook Pro,Notebooks,7500.0,1
P0110,2024-05-01 20:20:29,PROD03,Notebook Pro,Notebooks,7500.0,1
P0110,2024-05-01 20:30:51,PROD10,SSD 1TB,Componentes,600.0,1
P0111,2024-05-01 20:44:17,PROD05,Jogo Aventura,Games,199.9,2
P0112,2024-05-01 20:44:25,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0113,2024-05-01 20:56:26,PROD05,Jogo Aventura,Games,199.9,1
P0114,2024-05-01 20:57:29,PROD09,Webcam Full HD,Acessórios,300.0,1
P0115,2024-05-01 21:03:00,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0115,2024-05-01 21:04:09,PROD05,Jogo Aventura,Games,199.9,1
P0115,2024-05-01 21:16:59,PROD05,Jogo Aventura,Games,199.9,1
P0116,2024-05-01 21:22:03,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0117,2024-05-01 21:25:26,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0118,2024-05-01 21:25:36,PROD05,Jogo Aventura,Games,199.9,1
P0119,2024-05-01 21:27:46,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0120,2024-05-01 21:52:12,PROD09,Webcam Full HD,Acessórios,300.0,1
P0121,2024-05-01 22:06:36,PROD08,Cadeira Gamer,Móveis,1200.0,2
P0122,2024-05-01 22:22:49,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0123,2024-05-01 22:24:09,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0124,2024-05-01 23:01:33,PROD05,Jogo Aventura,Games,199.9,1
P0125,2024-05-01 23:06:59,PROD01,Smartphone X,Smartphones,3500.0,1
P0126,2024-05-01 23:07:17,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0127,2024-05-01 23:50:29,PROD05,Jogo Aventura,Games,199.9,1
P0127,2024-05-02 00:02:57,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0128,2024-05-02 00:08:01,PROD10,SSD 1TB,Componentes,600.0,1
P0129,2024-05-02 00:39:16,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0130,2024-05-02 01:09:49,PROD10,SSD 1TB,Componentes,600.0,1
P0131,2024-05-02 01:20:37,PROD03,Notebook Pro,Notebooks,7500.0,1
P0132,2024-05-02 01:22:21,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0133,2024-05-02 01:26:46,PROD03,Notebook Pro,Notebooks,7500.0,1
P0134,2024-05-02 01:33:29,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0135,2024-05-02 01:45:31,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0135,2024-05-02 01:58:45,PROD03,Notebook Pro,Notebooks,7500.0,1
P0136,2024-05-02 02:16:31,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0137,2024-05-02 02:18:54,PROD09,Webcam Full HD,Acessórios,300.0,2
P0138,2024-05-02 02:20:41,PROD02,Fone Bluetooth Y,Acessórios,250.0,3
P0138,2024-05-02 02:31:05,PROD05,Jogo Aventura,Games,199.9,1
P0139,2024-05-02 02:37:47,PROD10,SSD 1TB,Componentes,600.0,1
P0140,2024-05-02 02:47:37,PROD10,SSD 1TB,Componentes,600.0,1
P0141,2024-05-02 02:48:32,PROD08,Cadeira Gamer,Móveis,1200.0,3
P0142,2024-05-02 02:52:32,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0143,2024-05-02 03:18:24,PROD01,Smartphone X,Smartphones,3500.0,1
P0144,2024-05-02 03:33:13,PROD10,SSD 1TB,Componentes,600.0,1
P0145,2024-05-02 03:36:10,PROD05,Jogo Aventura,Games,199.9,2
P0146,2024-05-02 03:43:36,PROD09,Webcam Full HD,Acessórios,300.0,1
P0147,2024-05-02 03:53:55,PROD09,Webcam Full HD,Acessórios,300.0,1
P0148,2024-05-02 04:01:00,PROD10,SSD 1TB,Componentes,600.0,1
P0149,2024-05-02 04:01:58,PROD05,Jogo Aventura,Games,199.9,1
P0149,2024-05-02 04:05:10,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0150,2024-05-02 04:34:32,PROD03,Notebook Pro,Notebooks,7500.0,1
P0151,2024-05-02 04:46:17,PROD10,SSD 1TB,Componentes,600.0,1
P0151,2024-05-02 04:48:48,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0152,2024-05-02 04:59:41,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0153,2024-05-02 05:09:05,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0154,2024-05-02 05:28:00,PROD09,Webcam Full HD,Acessórios,300.0,1
P0155,2024-05-02 05:33:16,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0156,2024-05-02 05:34:44,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0157,2024-05-02 05:47:56,PROD01,Smartphone X,Smartphones,3500.0,1
P0158,2024-05-02 05:57:01,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P0159,2024-05-02 06:29:35,PROD01,Smartphone X,Smartphones,3500.0,1
P0160,2024-05-02 06:35:33,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0160,2024-05-02 06:57:35,PROD08,Cadeira Gamer,Móveis,1200.0,3
P0161,2024-05-02 07:08:44,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0162,2024-05-02 07:09:03,PROD01,Smartphone X,Smartphones,3500.0,1
P0163,2024-05-02 07:45:12,PROD09,Webcam Full HD,Acessórios,300.0,1
P0164,2024-05-02 07:53:41,PROD09,Webcam Full HD,Acessórios,300.0,1
P0165,2024-05-02 08:10:20,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0166,2024-05-02 08:15:32,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0167,2024-05-02 08:31:02,PROD03,Notebook Pro,Notebooks,7500.0,1
P0167,2024-05-02 08:33:12,PROD05,Jogo Aventura,Games,199.9,1
P0168,2024-05-02 08:49:06,PROD09,Webcam Full HD,Acessórios,300.0,3
P0169,2024-05-02 08:50:26,PROD06,Mouse Gamer W,Acessórios,150.0,2
P0170,2024-05-02 08:51:03,PROD09,Webcam Full HD,Acessórios,300.0,1
P0171,2024-05-02 09:06:20,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P0172,2024-05-02 09:31:25,PROD03,Notebook Pro,Notebooks,7500.0,1
P0172,2024-05-02 10:09:09,PROD01,Smartphone X,Smartphones,3500.0,1
P0173,2024-05-02 10:14:55,PROD01,Smartphone X,Smartphones,3500.0,3
P0174,2024-05-02 10:25:12,PROD05,Jogo Aventura,Games,199.9,1
P0175,2024-05-02 10:26:23,PROD10,SSD 1TB,Componentes,600.0,1
P0175,2024-05-02 10:52:35,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0176,2024-05-02 10:59:55,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0177,2024-05-02 11:00:42,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0178,2024-05-02 11:19:37,PROD03,Notebook Pro,Notebooks,7500.0,1
P0179,2024-05-02 11:27:25,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0180,2024-05-02 11:27:55,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0181,2024-05-02 11:35:53,PROD05,Jogo Aventura,Games,199.9,1
P0182,2024-05-02 11:53:33,PROD10,SSD 1TB,Componentes,600.0,1
P0183,2024-05-02 12:03:55,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0184,2024-05-02 12:06:25,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0185,2024-05-02 12:20:46,PROD05,Jogo Aventura,Games,199.9,1
P0186,2024-05-02 12:24:05,PROD09,Webcam Full HD,Acessórios,300.0,1
P0187,2024-05-02 12:41:57,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0188,2024-05-02 12:57:09,PROD10,SSD 1TB,Componentes,600.0,1
P0189,2024-05-02 13:03:38,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0190,2024-05-02 13:03:53,PROD09,Webcam Full HD,Acessórios,300.0,1
P0191,2024-05-02 13:32:07,PROD08,Cadeira Gamer,Móveis,1200.0,2
P0191,2024-05-02 13:36:16,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P0192,2024-05-02 13:41:32,PROD05,Jogo Aventura,Games,199.9,1
P0193,2024-05-02 13:49:59,PROD01,Smartphone X,Smartphones,3500.0,1
P0194,2024-05-02 14:00:37,PROD08,Cadeira Gamer,Móveis,1200.0,3
P0195,2024-05-02 14:24:27,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0196,2024-05-02 14:25:26,PROD05,Jogo Aventura,Games,199.9,1
P0197,2024-05-02 14:25:42,PROD05,Jogo Aventura,Games,199.9,2
P0197,2024-05-02 14:38:31,PROD09,Webcam Full HD,Acessórios,300.0,2
P0198,2024-05-02 14:41:26,PROD06,Mouse Gamer W,Acessórios,150.0,2
P0199,2024-05-02 15:01:15,PROD05,Jogo Aventura,Games,199.9,1
P0200,2024-05-02 15:03:17,PROD10,SSD 1TB,Componentes,600.0,1
P0201,2024-05-02 15:10:25,PROD05,Jogo Aventura,Games,199.9,1
P0202,2024-05-02 15:22:03,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0203,2024-05-02 15:37:10,PROD09,Webcam Full HD,Acessórios,300.0,1
P0204,2024-05-02 15:40:19,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0205,2024-05-02 16:03:11,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0206,2024-05-02 16:15:56,PROD03,Notebook Pro,Notebooks,7500.0,1
P0207,2024-05-02 16:21:59,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0207,2024-05-02 16:22:43,PROD01,Smartphone X,Smartphones,3500.0,1
P0208,2024-05-02 16:24:00,PROD10,SSD 1TB,Componentes,600.0,1
P0209,2024-05-02 16:33:02,PROD03,Notebook Pro,Notebooks,7500.0,1
P0210,2024-05-02 16:41:55,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0211,2024-05-02 16:49:09,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0212,2024-05-02 16:55:30,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P0213,2024-05-02 16:57:28,PROD10,SSD 1TB,Componentes,600.0,1
P0214,2024-05-02 17:06:06,PROD01,Smartphone X,Smartphones,3500.0,1
P0215,2024-05-02 17:08:38,PROD05,Jogo Aventura,Games,199.9,1
P0216,2024-05-02 17:21:15,PROD09,Webcam Full HD,Acessórios,300.0,1
P0216,2024-05-02 17:23:27,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0216,2024-05-02 17:24:56,PROD05,Jogo Aventura,Games,199.9,2
P0217,2024-05-02 17:35:31,PROD10,SSD 1TB,Componentes,600.0,1
P0218,2024-05-02 17:49:56,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P0218,2024-05-02 18:09:55,PROD01,Smartphone X,Smartphones,3500.0,1
P0219,2024-05-02 18:15:10,PROD05,Jogo Aventura,Games,199.9,3
P0220,2024-05-02 18:27:29,PROD09,Webcam Full HD,Acessórios,300.0,1
P0220,2024-05-02 18:39:44,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0221,2024-05-02 18:48:13,PROD05,Jogo Aventura,Games,199.9,1
P0222,2024-05-02 18:57:40,PROD06,Mouse Gamer W,Acessórios,150.0,2
P0222,2024-05-02 19:04:33,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0223,2024-05-02 19:16:58,PROD01,Smartphone X,Smartphones,3500.0,1
P0224,2024-05-02 19:27:41,PROD01,Smartphone X,Smartphones,3500.0,1
P0225,2024-05-02 19:27:44,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P0226,2024-05-02 19:35:07,PROD03,Notebook Pro,Notebooks,7500.0,1
P0226,2024-05-02 19:37:54,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P0227,2024-05-02 19:41:12,PROD05,Jogo Aventura,Games,199.9,2
P0227,2024-05-02 19:43:05,PROD03,Notebook Pro,Notebooks,7500.0,1
P0227,2024-05-02 19:47:18,PROD10,SSD 1TB,Componentes,600.0,1
P0228,2024-05-02 19:52:18,PROD01,Smartphone X,Smartphones,3500.0,1
P0229,2024-05-02 19:52:34,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0230,2024-05-02 19:53:09,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0231,2024-05-02 20:03:14,PROD10,SSD 1TB,Componentes,600.0,1
P0232,2024-05-02 20:06:05,PROD03,Notebook Pro,Notebooks,7500.0,1
P0233,2024-05-02 20:43:33,PROD09,Webcam Full HD,Acessórios,300.0,1
P0234,2024-05-02 20:47:12,PROD05,Jogo Aventura,Games,199.9,1
P0235,2024-05-02 20:49:16,PROD01,Smartphone X,Smartphones,3500.0,1
P0236,2024-05-02 20:55:30,PROD09,Webcam Full HD,Acessórios,300.0,1
P0237,2024-05-02 21:02:22,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0238,2024-05-02 21:05:20,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0239,2024-05-02 21:10:02,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P0239,2024-05-02 21:16:17,PROD03,Notebook Pro,Notebooks,7500.0,1
P0240,2024-05-02 21:33:05,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0241,2024-05-02 22:03:09,PROD05,Jogo Aventura,Games,199.9,1
P0242,2024-05-02 22:32:11,PROD09,Webcam Full HD,Acessórios,300.0,1
P0243,2024-05-02 22:32:38,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0243,2024-05-02 22:42:52,PROD03,Notebook Pro,Notebooks,7500.0,1
P0244,2024-05-02 22:46:39,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0245,2024-05-02 22:47:08,PROD03,Notebook Pro,Notebooks,7500.0,1
P0246,2024-05-02 22:49:03,PROD09,Webcam Full HD,Acessórios,300.0,1
P0247,2024-05-02 22:50:21,PROD05,Jogo Aventura,Games,199.9,1
P0248,2024-05-02 22:51:03,PROD01,Smartphone X,Smartphones,3500.0,1
P0249,2024-05-02 22:53:38,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0250,2024-05-02 22:54:21,PROD09,Webcam Full HD,Acessórios,300.0,1
P0250,2024-05-02 23:02:10,PROD08,Cadeira Gamer,Móveis,1200.0,3
P0250,2024-05-02 23:04:49,PROD09,Webcam Full HD,Acessórios,300.0,1
P0251,2024-05-02 23:12:09,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0252,2024-05-02 23:29:34,PROD05,Jogo Aventura,Games,199.9,1
P0253,2024-05-02 23:31:24,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0254,2024-05-02 23:56:35,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0255,2024-05-03 00:15:01,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P0256,2024-05-03 00:18:37,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0257,2024-05-03 00:23:45,PROD01,Smartphone X,Smartphones,3500.0,1
P0258,2024-05-03 00:44:26,PROD10,SSD 1TB,Componentes,600.0,1
P0259,2024-05-03 01:10:39,PROD10,SSD 1TB,Componentes,600.0,1
P0259,2024-05-03 01:24:07,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P0259,2024-05-03 01:41:52,PROD10,SSD 1TB,Componentes,600.0,1
P0260,2024-05-03 01:44:47,PROD10,SSD 1TB,Componentes,600.0,1
P0261,2024-05-03 01:49:56,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P0262,2024-05-03 01:59:27,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P0262,2024-05-03 02:15:02,PROD03,Notebook Pro,Notebooks,7500.0,1
P0263,2024-05-03 02:46:15,PROD08,Cadeira Gamer,Móveis,1200.0,2
P0263,2024-05-03 02:57:19,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P0264,2024-05-03 03:05:04,PROD05,Jogo Aventura,Games,199.9,1
P0265,2024-05-03 03:10:25,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0266,2024-05-03 03:14:12,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0267,2024-05-03 03:16:24,PROD06,Mouse Gamer W,Acessórios,150.0,1
P0268,2024-05-03 03:41:33,PROD08,Cadeira Gamer,Móveis,1200.0,1
P0269,2024-05-03 03:43:02,PROD09,Webcam Full HD,Acessórios,300.0,3
P0270,2024-05-03 03:53:28,PROD01,Smartphone X,Smartphones,3500.0,1
