id_pedido,timestamp,id_produto,nome_produto,categoria,preco,quantidade
P2178,2024-05-18 06:47:04,PROD01,Smartphone X,Smartphones,3500.0,1
P2179,2024-05-18 06:56:11,PROD01,Smartphone X,Smartphones,3500.0,1
P2180,2024-05-18 06:56:15,PROD09,Webcam Full HD,Acessórios,300.0,1
P2181,2024-05-18 07:07:20,PROD03,Notebook Pro,Notebooks,7500.0,1
P2182,2024-05-18 07:08:32,PROD05,Jogo Aventura,Games,199.9,1
P2183,2024-05-18 07:09:05,PROD09,Webcam Full HD,Acessórios,300.0,1
P2184,2024-05-18 07:11:01,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2185,2024-05-18 07:35:00,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2186,2024-05-18 07:37:49,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2187,2024-05-18 08:00:51,PROD10,SSD 1TB,Componentes,600.0,1
P2188,2024-05-18 08:18:14,PROD05,Jogo Aventura,Games,199.9,1
P2189,2024-05-18 08:26:41,PROD10,SSD 1TB,Componentes,600.0,1
P2189,2024-05-18 08:39:49,PROD01,Smartphone X,Smartphones,3500.0,1
P2189,2024-05-18 08:54:45,PROD09,Webcam Full HD,Acessórios,300.0,1
P2190,2024-05-18 09:09:05,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2191,2024-05-18 09:10:05,PROD06,Mouse Gamer W,Acessórios,150.0,2
P2192,2024-05-18 09:18:58,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2193,2024-05-18 09:20:48,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2194,2024-05-18 10:04:19,PROD03,Notebook Pro,Notebooks,7500.0,3
P2195,2024-05-18 10:12:58,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2196,2024-05-18 10:16:38,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2197,2024-05-18 10:17:31,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P2197,2024-05-18 10:24:59,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2198,2024-05-18 10:25:02,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2199,2024-05-18 10:30:02,PROD10,SSD 1TB,Componentes,600.0,1
P2200,2024-05-18 10:50:28,PROD10,SSD 1TB,Componentes,600.0,1
P2201,2024-05-18 11:10:46,PROD05,Jogo Aventura,Games,199.9,1
P2202,2024-05-18 11:12:21,PROD10,SSD 1TB,Componentes,600.0,1
P2203,2024-05-18 11:16:16,PROD08,Cadeira Gamer,Móveis,1200.0,2
P2203,2024-05-18 11:47:28,PROD03,Notebook Pro,Notebooks,7500.0,1
P2203,2024-05-18 11:55:32,PROD05,Jogo Aventura,Games,199.9,1
P2204,2024-05-18 12:07:23,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2205,2024-05-18 12:14:31,PROD05,Jogo Aventura,Games,199.9,1
P2206,2024-05-18 12:18:33,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2207,2024-05-18 12:21:05,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2207,2024-05-18 12:38:50,PROD05,Jogo Aventura,Games,199.9,1
P2208,2024-05-18 13:06:26,PROD03,Notebook Pro,Notebooks,7500.0,1
P2209,2024-05-18 13:35:02,PROD10,SSD 1TB,Componentes,600.0,3
P2210,2024-05-18 13:35:11,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2211,2024-05-18 13:37:37,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2212,2024-05-18 13:48:13,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2212,2024-05-18 13:48:26,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P2213,2024-05-18 13:49:00,PROD10,SSD 1TB,Componentes,600.0,1
P2214,2024-05-18 14:07:13,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P2215,2024-05-18 14:08:00,PROD01,Smartphone X,Smartphones,3500.0,1
P2216,2024-05-18 14:17:52,PROD03,Notebook Pro,Notebooks,7500.0,1
P2217,2024-05-18 14:23:05,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2218,2024-05-18 14:23:40,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2218,2024-05-18 14:24:09,PROD01,Smartphone X,Smartphones,3500.0,2
P2219,2024-05-18 14:41:18,PROD03,Notebook Pro,Notebooks,7500.0,2
P2220,2024-05-18 14:52:26,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2221,2024-05-18 15:01:51,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2221,2024-05-18 15:12:39,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2222,2024-05-18 15:12:44,PROD10,SSD 1TB,Componentes,600.0,1
P2223,2024-05-18 15:18:54,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2224,2024-05-18 15:20:06,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2225,2024-05-18 15:51:07,PROD01,Smartphone X,Smartphones,3500.0,3
P2226,2024-05-18 15:52:06,PROD09,Webcam Full HD,Acessórios,300.0,2
P2227,2024-05-18 15:52:25,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2228,2024-05-18 15:53:19,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2229,2024-05-18 16:02:07,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2230,2024-05-18 16:12:27,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2231,2024-05-18 16:49:25,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2232,2024-05-18 16:53:42,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2233,2024-05-18 16:57:48,PROD01,Smartphone X,Smartphones,3500.0,1
P2234,2024-05-18 17:02:14,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2235,2024-05-18 17:22:08,PROD10,SSD 1TB,Componentes,600.0,2
P2235,2024-05-18 17:42:12,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2236,2024-05-18 17:42:22,PROD05,Jogo Aventura,Games,199.9,1
P2237,2024-05-18 17:51:57,PROD01,Smartphone X,Smartphones,3500.0,1
P2238,2024-05-18 18:21:42,PROD05,Jogo Aventura,Games,199.9,2
P2239,2024-05-18 18:29:11,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P2239,2024-05-18 18:36:48,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2240,2024-05-18 18:43:13,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2240,2024-05-18 18:49:30,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2241,2024-05-18 18:58:08,PROD03,Notebook Pro,Notebooks,7500.0,2
P2241,2024-05-18 19:35:45,PROD02,Fone Bluetooth Y,Acessórios,250.0,2
P2242,2024-05-18 19:36:53,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2243,2024-05-18 19:38:14,PROD10,SSD 1TB,Componentes,600.0,1
P2244,2024-05-18 19:45:08,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2244,2024-05-18 19:45:36,PROD08,Cadeira Gamer,Móveis,1200.0,3
P2244,2024-05-18 19:55:23,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2245,2024-05-18 20:03:45,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P2246,2024-05-18 20:04:51,PROD08,Cadeira Gamer,Móveis,1200.0,2
P2247,2024-05-18 20:28:31,PROD01,Smartphone X,Smartphones,3500.0,1
P2248,2024-05-18 20:32:13,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2249,2024-05-18 20:32:30,PROD05,Jogo Aventura,Games,199.9,1
P2250,2024-05-18 20:34:01,PROD09,Webcam Full HD,Acessórios,300.0,1
P2251,2024-05-18 20:39:43,PROD03,Notebook Pro,Notebooks,7500.0,1
P2252,2024-05-18 20:41:46,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2253,2024-05-18 20:44:58,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2253,2024-05-18 20:51:00,PROD09,Webcam Full HD,Acessórios,300.0,1
P2254,2024-05-18 20:53:11,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2255,2024-05-18 20:53:34,PROD09,Webcam Full HD,Acessórios,300.0,3
P2256,2024-05-18 20:57:50,PROD03,Notebook Pro,Notebooks,7500.0,1
P2257,2024-05-18 20:58:13,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2258,2024-05-18 21:10:28,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P2258,2024-05-18 21:19:18,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P2259,2024-05-18 21:22:28,PROD03,Notebook Pro,Notebooks,7500.0,1
P2259,2024-05-18 21:25:56,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2260,2024-05-18 21:43:11,PROD01,Smartphone X,Smartphones,3500.0,1
P2261,2024-05-18 22:08:28,PROD09,Webcam Full HD,Acessórios,300.0,1
P2261,2024-05-18 22:10:28,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2262,2024-05-18 22:15:39,PROD05,Jogo Aventura,Games,199.9,1
P2263,2024-05-18 22:16:03,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2264,2024-05-18 22:21:32,PROD10,SSD 1TB,Componentes,600.0,2
P2265,2024-05-18 22:23:42,PROD03,Notebook Pro,Notebooks,7500.0,1
P2266,2024-05-18 22:39:43,PROD03,Notebook Pro,Notebooks,7500.0,1
P2267,2024-05-18 22:43:07,PROD01,Smartphone X,Smartphones,3500.0,1
P2268,2024-05-18 22:51:08,PROD09,Webcam Full HD,Acessórios,300.0,1
P2269,2024-05-18 22:56:27,PROD01,Smartphone X,Smartphones,3500.0,1
P2270,2024-05-18 23:00:08,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2271,2024-05-18 23:00:18,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2271,2024-05-18 23:22:08,PROD05,Jogo Aventura,Games,199.9,1
P2272,2024-05-18 23:31:17,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2273,2024-05-18 23:46:35,PROD03,Notebook Pro,Notebooks,7500.0,1
P2274,2024-05-19 00:06:23,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2275,2024-05-19 00:07:10,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2276,2024-05-19 00:09:15,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2276,2024-05-19 00:16:24,PROD05,Jogo Aventura,Games,199.9,1
P2276,2024-05-19 00:16:42,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2277,2024-05-19 00:18:26,PROD03,Notebook Pro,Notebooks,7500.0,1
P2278,2024-05-19 00:23:22,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2279,2024-05-19 00:28:44,PROD05,Jogo Aventura,Games,199.9,1
P2280,2024-05-19 00:45:37,PROD09,Webcam Full HD,Acessórios,300.0,1
P2281,2024-05-19 00:52:34,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2282,2024-05-19 00:52:49,PROD03,Notebook Pro,Notebooks,7500.0,1
P2282,2024-05-19 00:53:14,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2283,2024-05-19 00:58:25,PROD10,SSD 1TB,Componentes,600.0,1
P2284,2024-05-19 01:01:18,PROD09,Webcam Full HD,Acessórios,300.0,1
P2285,2024-05-19 01:03:42,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2285,2024-05-19 01:04:49,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2285,2024-05-19 01:06:02,PROD03,Notebook Pro,Notebooks,7500.0,1
P2286,2024-05-19 01:06:16,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2287,2024-05-19 01:11:31,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2288,2024-05-19 01:16:34,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2289,2024-05-19 01:38:56,PROD10,SSD 1TB,Componentes,600.0,1
P2289,2024-05-19 01:45:48,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2290,2024-05-19 01:58:51,PROD09,Webcam Full HD,Acessórios,300.0,1
P2291,2024-05-19 02:34:44,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2292,2024-05-19 02:35:28,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2293,2024-05-19 02:50:27,PROD01,Smartphone X,Smartphones,3500.0,1
P2294,2024-05-19 02:56:23,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2295,2024-05-19 03:06:23,PROD10,SSD 1TB,Componentes,600.0,1
P2296,2024-05-19 03:16:06,PROD10,SSD 1TB,Componentes,600.0,2
P2297,2024-05-19 03:19:11,PROD09,Webcam Full HD,Acessórios,300.0,1
P2298,2024-05-19 03:19:19,PROD09,Webcam Full HD,Acessórios,300.0,1
P2299,2024-05-19 03:21:03,PROD09,Webcam Full HD,Acessórios,300.0,1
P2300,2024-05-19 03:21:04,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2301,2024-05-19 03:38:37,PROD03,Notebook Pro,Notebooks,7500.0,3
P2302,2024-05-19 03:40:05,PROD09,Webcam Full HD,Acessórios,300.0,2
P2303,2024-05-19 04:01:02,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2304,2024-05-19 04:04:40,PROD09,Webcam Full HD,Acessórios,300.0,1
P2305,2024-05-19 04:25:36,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2306,2024-05-19 04:38:06,PROD09,Webcam Full HD,Acessórios,300.0,1
P2307,2024-05-19 04:41:52,PROD09,Webcam Full HD,Acessórios,300.0,1
P2308,2024-05-19 04:56:15,PROD07,Monitor Ultrawide,Monitores,1800.0,3
P2309,2024-05-19 05:09:54,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2310,2024-05-19 05:11:56,PROD02,Fone Bluetooth Y,Acessórios,250.0,3
P2311,2024-05-19 05:15:13,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2312,2024-05-19 05:27:08,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2312,2024-05-19 05:44:12,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2313,2024-05-19 06:01:15,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P2314,2024-05-19 06:13:12,PROD10,SSD 1TB,Componentes,600.0,1
P2314,2024-05-19 06:17:34,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2314,2024-05-19 06:28:26,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2314,2024-05-19 06:28:58,PROD03,Notebook Pro,Notebooks,7500.0,1
P2315,2024-05-19 06:43:12,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2316,2024-05-19 06:58:55,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2317,2024-05-19 07:03:25,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2318,2024-05-19 07:11:18,PROD09,Webcam Full HD,Acessórios,300.0,3
P2319,2024-05-19 07:29:28,PROD01,Smartphone X,Smartphones,3500.0,1
P2320,2024-05-19 08:05:16,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2321,2024-05-19 08:11:24,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2322,2024-05-19 08:12:23,PROD09,Webcam Full HD,Acessórios,300.0,1
P2323,2024-05-19 08:13:08,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2324,2024-05-19 08:15:31,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2325,2024-05-19 08:28:01,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2326,2024-05-19 08:40:19,PROD03,Notebook Pro,Notebooks,7500.0,1
P2327,2024-05-19 08:51:23,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2327,2024-05-19 08:53:58,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2328,2024-05-19 09:00:50,PROD01,Smartphone X,Smartphones,3500.0,1
P2329,2024-05-19 09:10:00,PROD03,Notebook Pro,Notebooks,7500.0,2
P2330,2024-05-19 09:13:15,PROD01,Smartphone X,Smartphones,3500.0,1
P2331,2024-05-19 09:29:07,PROD05,Jogo Aventura,Games,199.9,1
P2332,2024-05-19 09:35:23,PROD09,Webcam Full HD,Acessórios,300.0,1
P2333,2024-05-19 09:45:13,PROD09,Webcam Full HD,Acessórios,300.0,1
P2333,2024-05-19 10:18:06,PROD09,Webcam Full HD,Acessórios,300.0,1
P2334,2024-05-19 10:30:48,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2335,2024-05-19 10:36:02,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2336,2024-05-19 10:43:39,PROD09,Webcam Full HD,Acessórios,300.0,1
P2336,2024-05-19 10:52:55,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2337,2024-05-19 11:05:14,PROD10,SSD 1TB,Componentes,600.0,1
P2338,2024-05-19 11:10:03,PROD10,SSD 1TB,Componentes,600.0,1
P2339,2024-05-19 11:21:22,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2340,2024-05-19 11:34:27,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2341,2024-05-19 11:41:46,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P2342,2024-05-19 11:47:23,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2343,2024-05-19 11:58:31,PROD03,Notebook Pro,Notebooks,7500.0,3
P2344,2024-05-19 12:00:53,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2345,2024-05-19 12:12:20,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2346,2024-05-19 12:16:45,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2346,2024-05-19 12:18:18,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2347,2024-05-19 12:53:14,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2348,2024-05-19 13:09:17,PROD09,Webcam Full HD,Acessórios,300.0,3
P2348,2024-05-19 13:15:34,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2349,2024-05-19 13:15:41,PROD03,Notebook Pro,Notebooks,7500.0,2
P2350,2024-05-19 13:32:07,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2351,2024-05-19 13:41:50,PROD01,Smartphone X,Smartphones,3500.0,1
P2352,2024-05-19 13:45:16,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2353,2024-05-19 13:47:54,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2353,2024-05-19 13:54:38,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2354,2024-05-19 14:02:37,PROD03,Notebook Pro,Notebooks,7500.0,1
P2355,2024-05-19 14:18:08,PROD05,Jogo Aventura,Games,199.9,1
P2356,2024-05-19 14:21:40,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2356,2024-05-19 14:32:55,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2356,2024-05-19 14:34:20,PROD05,Jogo Aventura,Games,199.9,1
P2357,2024-05-19 14:34:56,PROD05,Jogo Aventura,Games,199.9,1
P2358,2024-05-19 14:40:33,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2359,2024-05-19 14:40:53,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2360,2024-05-19 14:49:26,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P2361,2024-05-19 15:10:39,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2362,2024-05-19 15:23:53,PROD09,Webcam Full HD,Acessórios,300.0,1
P2363,2024-05-19 15:35:00,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2364,2024-05-19 16:09:35,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2365,2024-05-19 16:26:30,PROD10,SSD 1TB,Componentes,600.0,1
P2366,2024-05-19 16:29:53,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2367,2024-05-19 16:48:01,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2368,2024-05-19 16:53:17,PROD04,Teclado Gamer Z,Acessórios,450.0,2
P2369,2024-05-19 17:26:16,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2370,2024-05-19 17:38:33,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2371,2024-05-19 18:04:50,PROD03,Notebook Pro,Notebooks,7500.0,1
P2371,2024-05-19 18:11:59,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2372,2024-05-19 18:21:13,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2373,2024-05-19 18:37:00,PROD09,Webcam Full HD,Acessórios,300.0,1
P2374,2024-05-19 18:52:07,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2375,2024-05-19 18:56:23,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2376,2024-05-19 19:04:42,PROD10,SSD 1TB,Componentes,600.0,1
P2377,2024-05-19 19:06:44,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2378,2024-05-19 19:34:15,PROD05,Jogo Aventura,Games,199.9,1
P2379,2024-05-19 19:45:39,PROD09,Webcam Full HD,Acessórios,300.0,2
P2380,2024-05-19 19:47:10,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2380,2024-05-19 19:50:28,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2381,2024-05-19 19:58:20,PROD09,Webcam Full HD,Acessórios,300.0,1
P2381,2024-05-19 20:04:33,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2382,2024-05-19 21:16:33,PROD03,Notebook Pro,Notebooks,7500.0,1
P2383,2024-05-19 21:21:17,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2383,2024-05-19 21:21:36,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2383,2024-05-19 21:38:58,PROD01,Smartphone X,Smartphones,3500.0,1
P2384,2024-05-19 21:54:56,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2385,2024-05-19 22:08:40,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2385,2024-05-19 22:28:37,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2386,2024-05-19 22:28:58,PROD03,Notebook Pro,Notebooks,7500.0,1
P2387,2024-05-19 22:51:58,PROD10,SSD 1TB,Componentes,600.0,1
P2388,2024-05-19 22:54:00,PROD03,Notebook Pro,Notebooks,7500.0,3
P2388,2024-05-19 22:55:01,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2389,2024-05-19 22:55:36,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2390,2024-05-19 22:58:08,PROD01,Smartphone X,Smartphones,3500.0,1
P2391,2024-05-19 23:00:11,PROD04,Teclado Gamer Z,Acessórios,450.0,3
P2392,2024-05-19 23:03:40,PROD09,Webcam Full HD,Acessórios,300.0,1
P2393,2024-05-19 23:12:50,PROD10,SSD 1TB,Componentes,600.0,1
P2394,2024-05-19 23:13:52,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2395,2024-05-19 23:36:59,PROD03,Notebook Pro,Notebooks,7500.0,1
P2396,2024-05-19 23:39:36,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2397,2024-05-19 23:45:33,PROD09,Webcam Full HD,Acessórios,300.0,1
P2398,2024-05-19 23:47:05,PROD06,Mouse Gamer W,Acessórios,150.0,1
P2399,2024-05-19 23:57:37,PROD06,Mouse Gamer W,Acessórios,150.0,2
P2399,2024-05-19 23:59:11,PROD07,Monitor Ultrawide,Monitores,1800.0,2
P2400,2024-05-20 00:00:29,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2400,2024-05-20 00:17:30,PROD04,Teclado Gamer Z,Acessórios,450.0,1
P2401,2024-05-20 00:27:47,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2402,2024-05-20 00:34:07,PROD06,Mouse Gamer W,Acessórios,150.0,3
P2403,2024-05-20 00:39:15,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2404,2024-05-20 00:44:53,PROD08,Cadeira Gamer,Móveis,1200.0,3
P2405,2024-05-20 00:50:17,PROD07,Monitor Ultrawide,Monitores,1800.0,1
P2406,2024-05-20 00:55:47,PROD02,Fone Bluetooth Y,Acessórios,250.0,1
P2407,2024-05-20 00:57:11,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2408,2024-05-20 00:57:15,PROD08,Cadeira Gamer,Móveis,1200.0,1
P2409,2024-05-20 01:02:53,PROD08,Cadeira Gamer,Móveis,1200.0,2
P2410,2024-05-20 01:06:17,PROD03,Notebook Pro,Notebooks,7500.0,2
P2411,2024-05-20 01:12:13,PROD10,SSD 1TB,Componentes,600.0,1
P2411,2024-05-20 01:17:16,PROD09,Webcam Full HD,Acessórios,300.0,1
P2411,2024-05-20 01:20:08,PROD10,SSD 1TB,Componentes,600.0,1
